% Version 1.00
%
%freq[Hz],re:Trc1_S11,im:Trc1_S11,re:Trc2_S11,im:Trc2_S11,
1.000000000000000E+008,1.665489126831348E-001,-8.480657526615417E-003,1.665489126831348E-001,-8.480657526615417E-003,
1.020931412693436E+008,1.664017048314285E-001,-8.473819427483986E-003,1.664017048314285E-001,-8.473819427483986E-003,
1.042300949424215E+008,1.662959448330892E-001,-8.490957393684107E-003,1.662959448330892E-001,-8.490957393684107E-003,
1.064117780747374E+008,1.661820041260235E-001,-8.584110095845714E-003,1.661820041260235E-001,-8.584110095845714E-003,
1.086391269170620E+008,1.661405341881523E-001,-8.630049795974574E-003,1.661405341881523E-001,-8.630049795974574E-003,
1.109130973172177E+008,1.660833894559433E-001,-8.656315713545464E-003,1.660833894559433E-001,-8.656315713545464E-003,
1.132346651302716E+008,1.660340241683213E-001,-8.680194609579313E-003,1.660340241683213E-001,-8.680194609579313E-003,
1.156048266373163E+008,1.659905876199030E-001,-8.824417014500123E-003,1.659905876199030E-001,-8.824417014500123E-003,
1.180245989730151E+008,1.659034129696950E-001,-8.841184454693448E-003,1.659034129696950E-001,-8.841184454693448E-003,
1.204950205620966E+008,1.659066547728607E-001,-8.903837773680253E-003,1.659066547728607E-001,-8.903837773680253E-003,
1.230171515649859E+008,1.658402366986801E-001,-8.936969948159092E-003,1.658402366986801E-001,-8.936969948159092E-003,
1.255920743327636E+008,1.658565347393460E-001,-9.038627258001603E-003,1.658565347393460E-001,-9.038627258001603E-003,
1.282208938716474E+008,1.658060027822400E-001,-9.043109770659032E-003,1.658060027822400E-001,-9.043109770659032E-003,
1.309047383171961E+008,1.657954662807493E-001,-9.157052639414328E-003,1.657954662807493E-001,-9.157052639414328E-003,
1.336447594184396E+008,1.657404794112533E-001,-9.240516983973534E-003,1.657404794112533E-001,-9.240516983973534E-003,
1.364421330321420E+008,1.657457006191180E-001,-9.335225972412608E-003,1.657457006191180E-001,-9.335225972412608E-003,
1.392980596274105E+008,1.657562684278888E-001,-9.363621089842220E-003,1.657562684278888E-001,-9.363621089842220E-003,
1.422137648008667E+008,1.657374381011245E-001,-9.426317241188226E-003,1.657374381011245E-001,-9.426317241188226E-003,
1.451904998026009E+008,1.657335720168101E-001,-9.554839150861310E-003,1.657335720168101E-001,-9.554839150861310E-003,
1.482295420731354E+008,1.657012904807138E-001,-9.626848165964617E-003,1.657012904807138E-001,-9.626848165964617E-003,
1.513321957916272E+008,1.657004265233608E-001,-9.678964374912219E-003,1.657004265233608E-001,-9.678964374912219E-003,
1.544997924355456E+008,1.656683402044206E-001,-9.857726129134633E-003,1.656683402044206E-001,-9.857726129134633E-003,
1.577336913520643E+008,1.656652602299424E-001,-9.919973131938237E-003,1.656652602299424E-001,-9.919973131938237E-003,
1.610352803414134E+008,1.656582678354626E-001,-9.993217377848782E-003,1.656582678354626E-001,-9.993217377848782E-003,
1.644059762524427E+008,1.655710858621444E-001,-1.007706035431468E-002,1.655710858621444E-001,-1.007706035431468E-002,
1.678472255906498E+008,1.655832692157429E-001,-1.019137632250059E-002,1.655832692157429E-001,-1.019137632250059E-002,
1.713605051389360E+008,1.655591218518369E-001,-1.024942797814786E-002,1.655591218518369E-001,-1.024942797814786E-002,
1.749473225913547E+008,1.655456578939792E-001,-1.035757452441976E-002,1.655456578939792E-001,-1.035757452441976E-002,
