% Version 1.00
%
%freq[Hz],re:Trc1_S11,im:Trc1_S11,re:Trc2_S11,im:Trc2_S11,
1.000000000000000E+008,4.467515163581453E-001,-1.233315552146694E-002,4.467515163581453E-001,-1.233315552146694E-002,
1.020931412693436E+008,4.465777885986131E-001,-1.231048557254985E-002,4.465777885986131E-001,-1.231048557254985E-002,
1.042300949424215E+008,4.466200267821219E-001,-1.256212699542157E-002,4.466200267821219E-001,-1.256212699542157E-002,
1.064117780747374E+008,4.464419037043353E-001,-1.291065786768101E-002,4.464419037043353E-001,-1.291065786768101E-002,
1.086391269170620E+008,4.464541346630469E-001,-1.307207396632090E-002,4.464541346630469E-001,-1.307207396632090E-002,
1.109130973172177E+008,4.464318880451222E-001,-1.312473473659278E-002,4.464318880451222E-001,-1.312473473659278E-002,
1.132346651302716E+008,4.462844759842035E-001,-1.327883006288128E-002,4.462844759842035E-001,-1.327883006288128E-002,
1.156048266373163E+008,4.462864367891918E-001,-1.370076501438104E-002,4.462864367891918E-001,-1.370076501438104E-002,
1.180245989730151E+008,4.462512794117245E-001,-1.383977298739164E-002,4.462512794117245E-001,-1.383977298739164E-002,
1.204950205620966E+008,4.461610141930994E-001,-1.402324402601213E-002,4.461610141930994E-001,-1.402324402601213E-002,
1.230171515649859E+008,4.461419927341024E-001,-1.403093223921377E-002,4.461419927341024E-001,-1.403093223921377E-002,
1.255920743327636E+008,4.461761723964464E-001,-1.451762864223663E-002,4.461761723964464E-001,-1.451762864223663E-002,
1.282208938716474E+008,4.460832921889215E-001,-1.445320205080457E-002,4.460832921889215E-001,-1.445320205080457E-002,
1.309047383171961E+008,4.461297673527148E-001,-1.486980448683238E-002,4.461297673527148E-001,-1.486980448683238E-002,
1.336447594184396E+008,4.461093309096871E-001,-1.512270076171768E-002,4.461093309096871E-001,-1.512270076171768E-002,
1.364421330321420E+008,4.460389313204520E-001,-1.531120947176875E-002,4.460389313204520E-001,-1.531120947176875E-002,
1.392980596274105E+008,4.461179390237751E-001,-1.566371601343129E-002,4.461179390237751E-001,-1.566371601343129E-002,
1.422137648008667E+008,4.459916735175919E-001,-1.558314321090007E-002,4.459916735175919E-001,-1.558314321090007E-002,
1.451904998026009E+008,4.459493153934364E-001,-1.605820781246804E-002,4.459493153934364E-001,-1.605820781246804E-002,
1.482295420731354E+008,4.460166569495874E-001,-1.628995868525528E-002,4.460166569495874E-001,-1.628995868525528E-002,
1.513321957916272E+008,4.459852158722564E-001,-1.641534064645278E-002,4.459852158722564E-001,-1.641534064645278E-002,
1.544997924355456E+008,4.459303576509166E-001,-1.690044678657211E-002,4.459303576509166E-001,-1.690044678657211E-002,
1.577336913520643E+008,4.458665408466435E-001,-1.717908734426255E-002,4.458665408466435E-001,-1.717908734426255E-002,
1.610352803414134E+008,4.458828452628252E-001,-1.740370490338906E-002,4.458828452628252E-001,-1.740370490338906E-002,
1.644059762524427E+008,4.457795389023545E-001,-1.769882690358071E-002,4.457795389023545E-001,-1.769882690358071E-002,
1.678472255906498E+008,4.458175799803987E-001,-1.801504201157119E-002,4.458175799803987E-001,-1.801504201157119E-002,
1.713605051389360E+008,4.457802379258740E-001,-1.820125513771614E-002,4.457802379258740E-001,-1.820125513771614E-002,
1.749473225913547E+008,4.456743719722367E-001,-1.855384329039870E-002,4.456743719722367E-001,-1.855384329039870E-002,
1.786092172001261E+008,4.456364891532765E-001,-1.888277943864131E-002,4.456364891532765E-001,-1.888277943864131E-002,
1.823477604361935E+008,4.456494594502669E-001,-1.888558654472948E-002,4.456494594502669E-001,-1.888558654472948E-002,
1.861645566636073E+008,4.455796440527746E-001,-1.941983387902009E-002,4.455796440527746E-001,-1.941983387902009E-002,
1.900612438280239E+008,4.454883127860529E-001,-1.979546433444907E-002,4.454883127860529E-001,-1.979546433444907E-002,
1.940394941596160E+008,4.454993807867111E-001,-2.010398383684491E-002,4.454993807867111E-001,-2.010398383684491E-002,
1.981010148906965E+008,4.453715565994281E-001,-2.042730026262169E-002,4.453715565994281E-001,-2.042730026262169E-002,
2.022475489883622E+008,4.452811652553701E-001,-2.076858273875075E-002,4.452811652553701E-001,-2.076858273875075E-002,
2.064808759024735E+008,4.452815319277269E-001,-2.114124552903120E-002,4.452815319277269E-001,-2.114124552903120E-002,
2.108028123292904E+008,4.452149316582084E-001,-2.136760229325226E-002,4.452149316582084E-001,-2.136760229325226E-002,
2.152152129910917E+008,4.451419530638009E-001,-2.186102747468563E-002,4.451419530638009E-001,-2.186102747468563E-002,
