% Version 1.00
%
%freq[Hz],re:Trc1_S11,im:Trc1_S11,re:Trc2_S11,im:Trc2_S11,
1.000000000000000E+008,-9.829340567737592E-001,9.030012745001568E-003,-9.829340567737592E-001,9.030012745001568E-003,
1.020931412693436E+008,-9.826594068101243E-001,8.977512977950795E-003,-9.826594068101243E-001,8.977512977950795E-003,
1.042300949424215E+008,-9.823860221743255E-001,8.905467641626504E-003,-9.823860221743255E-001,8.905467641626504E-003,
1.064117780747374E+008,-9.824245604755598E-001,8.890386666318584E-003,-9.824245604755598E-001,8.890386666318584E-003,
1.086391269170620E+008,-9.822806292969866E-001,9.049575801138216E-003,-9.822806292969866E-001,9.049575801138216E-003,
1.109130973172177E+008,-9.822159764856601E-001,9.252194197335306E-003,-9.822159764856601E-001,9.252194197335306E-003,
1.132346651302716E+008,-9.818881318073728E-001,9.256495723153580E-003,-9.818881318073728E-001,9.256495723153580E-003,
1.156048266373163E+008,-9.820751284331433E-001,9.225500842412280E-003,-9.820751284331433E-001,9.225500842412280E-003,
1.180245989730151E+008,-9.816797710198976E-001,9.412422472007890E-003,-9.816797710198976E-001,9.412422472007890E-003,
1.204950205620966E+008,-9.817578561023327E-001,9.323390322166107E-003,-9.817578561023327E-001,9.323390322166107E-003,
1.230171515649859E+008,-9.815055406476734E-001,9.452333177373255E-003,-9.815055406476734E-001,9.452333177373255E-003,
1.255920743327636E+008,-9.815302585023853E-001,9.388876842755608E-003,-9.815302585023853E-001,9.388876842755608E-003,
1.282208938716474E+008,-9.814223900863158E-001,9.452952894447695E-003,-9.814223900863158E-001,9.452952894447695E-003,
1.309047383171961E+008,-9.812450049741333E-001,9.455989788321082E-003,-9.812450049741333E-001,9.455989788321082E-003,
1.336447594184396E+008,-9.810157024531332E-001,9.588495001391266E-003,-9.810157024531332E-001,9.588495001391266E-003,
1.364421330321420E+008,-9.809768753317568E-001,9.667302359702149E-003,-9.809768753317568E-001,9.667302359702149E-003,
1.392980596274105E+008,-9.808660083928983E-001,9.656142526670134E-003,-9.808660083928983E-001,9.656142526670134E-003,
1.422137648008667E+008,-9.807815186963238E-001,9.825523197721234E-003,-9.807815186963238E-001,9.825523197721234E-003,
1.451904998026009E+008,-9.805661526401390E-001,9.807193679894096E-003,-9.805661526401390E-001,9.807193679894096E-003,
1.482295420731354E+008,-9.804505947445272E-001,9.875548308273339E-003,-9.804505947445272E-001,9.875548308273339E-003,
1.513321957916272E+008,-9.802691108521155E-001,9.913048638066342E-003,-9.802691108521155E-001,9.913048638066342E-003,
1.544997924355456E+008,-9.801721139261642E-001,9.953084126497619E-003,-9.801721139261642E-001,9.953084126497619E-003,
1.577336913520643E+008,-9.801886538650417E-001,9.983468547614619E-003,-9.801886538650417E-001,9.983468547614619E-003,
1.610352803414134E+008,-9.800119609786002E-001,9.993879691367244E-003,-9.800119609786002E-001,9.993879691367244E-003,
1.644059762524427E+008,-9.798128548327685E-001,1.011878741767414E-002,-9.798128548327685E-001,1.011878741767414E-002,
1.678472255906498E+008,-9.796569133461659E-001,1.024796712656729E-002,-9.796569133461659E-001,1.024796712656729E-002,
1.713605051389360E+008,-9.794519601509224E-001,1.020044974028991E-002,-9.794519601509224E-001,1.020044974028991E-002,
1.749473225913547E+008,-9.794254164275764E-001,1.020172988920817E-002,-9.794254164275764E-001,1.020172988920817E-002,
1.786092172001261E+008,-9.791838699559660E-001,1.028985903768312E-002,-9.791838699559660E-001,1.028985903768312E-002,
1.823477604361935E+008,-9.791763468920718E-001,1.040501442327214E-002,-9.791763468920718E-001,1.040501442327214E-002,
1.861645566636073E+008,-9.790390117217543E-001,1.043794914239068E-002,-9.790390117217543E-001,1.043794914239068E-002,
1.900612438280239E+008,-9.789528838973883E-001,1.060857141639104E-002,-9.789528838973883E-001,1.060857141639104E-002,
1.940394941596160E+008,-9.787841835841636E-001,1.057901358288644E-002,-9.787841835841636E-001,1.057901358288644E-002,
1.981010148906965E+008,-9.786491109604117E-001,1.072823471603803E-002,-9.786491109604117E-001,1.072823471603803E-002,
2.022475489883622E+008,-9.785221216096807E-001,1.056273336912089E-002,-9.785221216096807E-001,1.056273336912089E-002,
2.064808759024735E+008,-9.783606584412303E-001,1.065830834881752E-002,-9.783606584412303E-001,1.065830834881752E-002,
2.108028123292904E+008,-9.780502779557796E-001,1.084686558830784E-002,-9.780502779557796E-001,1.084686558830784E-002,
2.152152129910917E+008,-9.780427915148318E-001,1.076414522726544E-002,-9.780427915148318E-001,1.076414522726544E-002,
2.197199714321140E+008,-9.778832917914189E-001,1.091842641813105E-002,-9.778832917914189E-001,1.091842641813105E-002,
2.243190208311496E+008,-9.778227712328936E-001,1.090651742357473E-002,-9.778227712328936E-001,1.090651742357473E-002,
2.290143348311539E+008,-9.776155779148732E-001,1.099388426274734E-002,-9.776155779148732E-001,1.099388426274734E-002,
2.338079283862175E+008,-9.774039555210845E-001,1.107456320322142E-002,-9.774039555210845E-001,1.107456320322142E-002,
2.387018586262668E+008,-9.773228685357187E-001,1.117947232996535E-002,-9.773228685357187E-001,1.117947232996535E-002,
2.436982257398635E+008,-9.771257802846372E-001,1.113017630220562E-002,-9.771257802846372E-001,1.113017630220562E-002,
2.487991738754827E+008,-9.769872785339147E-001,1.113850915894290E-002,-9.769872785339147E-001,1.113850915894290E-002,
2.540068920616564E+008,-9.769210045706862E-001,1.116272922738676E-002,-9.769210045706862E-001,1.116272922738676E-002,
2.593236151463760E+008,-9.766740863101709E-001,1.116478178837977E-002,-9.766740863101709E-001,1.116478178837977E-002,
2.647516247561587E+008,-9.765621973729615E-001,1.127350058175700E-002,-9.765621973729615E-001,1.127350058175700E-002,
2.702932502751876E+008,-9.764938809180430E-001,1.127702170680874E-002,-9.764938809180430E-001,1.127702170680874E-002,
2.759508698449477E+008,-9.762691915415809E-001,1.134696566241126E-002,-9.762691915415809E-001,1.134696566241126E-002,
2.817269113847850E+008,-9.762018928279037E-001,1.138450340436538E-002,-9.762018928279037E-001,1.138450340436538E-002,
2.876238536338270E+008,-9.759968115408584E-001,1.141292849506197E-002,-9.759968115408584E-001,1.141292849506197E-002,
2.936442272147132E+008,-9.757312863941020E-001,1.141820666886591E-002,-9.757312863941020E-001,1.141820666886591E-002,
2.997906157195895E+008,-9.756838800460824E-001,1.143140814153133E-002,-9.756838800460824E-001,1.143140814153133E-002,
3.060656568188355E+008,-9.755210526116498E-001,1.154819053302901E-002,-9.755210526116498E-001,1.154819053302901E-002,
3.124720433929982E+008,-9.754075915139163E-001,1.157431461538901E-002,-9.754075915139163E-001,1.157431461538901E-002,
3.190125246884183E+008,-9.751953226964338E-001,1.167922441062894E-002,-9.751953226964338E-001,1.167922441062894E-002,
3.256899074970465E+008,-9.749647945658823E-001,1.165800116281217E-002,-9.749647945658823E-001,1.165800116281217E-002,
3.325070573609542E+008,-9.749198012788557E-001,1.166694087688739E-002,-9.749198012788557E-001,1.166694087688739E-002,
3.394668998020564E+008,-9.747445573447453E-001,1.176268145347585E-002,-9.747445573447453E-001,1.176268145347585E-002,
3.465724215775746E+008,-9.745205417647223E-001,1.177792692880182E-002,-9.745205417647223E-001,1.177792692880182E-002,
3.538266719617783E+008,-9.743283531905446E-001,1.179803982937920E-002,-9.743283531905446E-001,1.179803982937920E-002,
3.612327640545553E+008,-9.742690632875212E-001,1.183310899305833E-002,-9.742690632875212E-001,1.183310899305833E-002,
3.687938761173719E+008,-9.740717743712533E-001,1.192474412414025E-002,-9.740717743712533E-001,1.192474412414025E-002,
3.765132529371966E+008,-9.739414470350727E-001,1.202871285726164E-002,-9.739414470350727E-001,1.202871285726164E-002,
3.843942072189731E+008,-9.738171083243437E-001,1.210232044951376E-002,-9.738171083243437E-001,1.210232044951376E-002,
3.924401210072396E+008,-9.737155747620347E-001,1.212106384058079E-002,-9.737155747620347E-001,1.212106384058079E-002,
4.006544471375042E+008,-9.735825372269835E-001,1.225741877382392E-002,-9.735825372269835E-001,1.225741877382392E-002,
4.090407107179998E+008,-9.734170088152101E-001,1.220424806743043E-002,-9.734170088152101E-001,1.220424806743043E-002,
4.176025106424546E+008,-9.732233679677075E-001,1.225426409586816E-002,-9.732233679677075E-001,1.225426409586816E-002,
4.263435211345269E+008,-9.731205764545714E-001,1.232135614943431E-002,-9.731205764545714E-001,1.232135614943431E-002,
4.352674933245664E+008,-9.729399400087502E-001,1.231311164614474E-002,-9.729399400087502E-001,1.231311164614474E-002,
4.443782568593804E+008,-9.727752034878548E-001,1.237282098147473E-002,-9.727752034878548E-001,1.237282098147473E-002,
4.536797215456938E+008,-9.725705220493440E-001,1.234584543851652E-002,-9.725705220493440E-001,1.234584543851652E-002,
