% Version 1.00
%
%freq[Hz],re:Trc1_S11,im:Trc1_S11,re:Trc2_S11,im:Trc2_S11,
1.000000000000000E+008,5.488706326029110E-001,-1.484637340362527E-002,5.488706326029110E-001,-1.484637340362527E-002,
1.020931412693436E+008,5.488828864131380E-001,-1.488288598173407E-002,5.488828864131380E-001,-1.488288598173407E-002,
1.042300949424215E+008,5.487159012703559E-001,-1.515077436180535E-002,5.487159012703559E-001,-1.515077436180535E-002,
1.064117780747374E+008,5.486890844525909E-001,-1.544752703498959E-002,5.486890844525909E-001,-1.544752703498959E-002,
1.086391269170620E+008,5.485806306542294E-001,-1.563431160077925E-002,5.485806306542294E-001,-1.563431160077925E-002,
1.109130973172177E+008,5.486355202130940E-001,-1.583194298693869E-002,5.486355202130940E-001,-1.583194298693869E-002,
1.132346651302716E+008,5.485842133919876E-001,-1.595038840784772E-002,5.485842133919876E-001,-1.595038840784772E-002,
1.156048266373163E+008,5.484150677662036E-001,-1.653155853620611E-002,5.484150677662036E-001,-1.653155853620611E-002,
1.180245989730151E+008,5.484809683120711E-001,-1.672011810491027E-002,5.484809683120711E-001,-1.672011810491027E-002,
1.204950205620966E+008,5.484668140112762E-001,-1.690876628148355E-002,5.484668140112762E-001,-1.690876628148355E-002,
1.230171515649859E+008,5.483399651680634E-001,-1.697348329703564E-002,5.483399651680634E-001,-1.697348329703564E-002,
1.255920743327636E+008,5.483369657356021E-001,-1.762120782062800E-002,5.483369657356021E-001,-1.762120782062800E-002,
1.282208938716474E+008,5.483142499477434E-001,-1.748225974761447E-002,5.483142499477434E-001,-1.748225974761447E-002,
1.309047383171961E+008,5.483864088519883E-001,-1.793953564000782E-002,5.483864088519883E-001,-1.793953564000782E-002,
1.336447594184396E+008,5.482942072443204E-001,-1.828388109864084E-002,5.482942072443204E-001,-1.828388109864084E-002,
1.364421330321420E+008,5.483570000981368E-001,-1.853708129655419E-002,5.483570000981368E-001,-1.853708129655419E-002,
1.392980596274105E+008,5.483485073100215E-001,-1.891215146243271E-002,5.483485073100215E-001,-1.891215146243271E-002,
1.422137648008667E+008,5.482048738861534E-001,-1.902280439576471E-002,5.482048738861534E-001,-1.902280439576471E-002,
1.451904998026009E+008,5.482138888326231E-001,-1.960597237484354E-002,5.482138888326231E-001,-1.960597237484354E-002,
1.482295420731354E+008,5.481544955056960E-001,-1.984366303630748E-002,5.481544955056960E-001,-1.984366303630748E-002,
1.513321957916272E+008,5.481757023606918E-001,-2.001858718660494E-002,5.481757023606918E-001,-2.001858718660494E-002,
1.544997924355456E+008,5.481102685944214E-001,-2.058192046714252E-002,5.481102685944214E-001,-2.058192046714252E-002,
1.577336913520643E+008,5.480498784004381E-001,-2.087434739250989E-002,5.480498784004381E-001,-2.087434739250989E-002,
1.610352803414134E+008,5.480775404370439E-001,-2.123230272793541E-002,5.480775404370439E-001,-2.123230272793541E-002,
1.644059762524427E+008,5.479469590705324E-001,-2.153971280065794E-002,5.479469590705324E-001,-2.153971280065794E-002,
1.678472255906498E+008,5.479950089633822E-001,-2.189007531143529E-002,5.479950089633822E-001,-2.189007531143529E-002,
1.713605051389360E+008,5.478885183081821E-001,-2.225644589761668E-002,5.478885183081821E-001,-2.225644589761668E-002,
1.749473225913547E+008,5.478349559240952E-001,-2.259486729841789E-002,5.478349559240952E-001,-2.259486729841789E-002,
1.786092172001261E+008,5.477752276539289E-001,-2.297402066535285E-002,5.477752276539289E-001,-2.297402066535285E-002,
1.823477604361935E+008,5.477885674594613E-001,-2.306950864582867E-002,5.477885674594613E-001,-2.306950864582867E-002,
1.861645566636073E+008,5.477065462897297E-001,-2.370248992813657E-002,5.477065462897297E-001,-2.370248992813657E-002,
1.900612438280239E+008,5.475918462439734E-001,-2.409678515893651E-002,5.475918462439734E-001,-2.409678515893651E-002,
1.940394941596160E+008,5.475603097541543E-001,-2.445134821101563E-002,5.475603097541543E-001,-2.445134821101563E-002,
1.981010148906965E+008,5.473644564608907E-001,-2.489398912778027E-002,5.473644564608907E-001,-2.489398912778027E-002,
2.022475489883622E+008,5.473537313784946E-001,-2.527876634757063E-002,5.473537313784946E-001,-2.527876634757063E-002,
2.064808759024735E+008,5.472734078411676E-001,-2.572863045288366E-002,5.472734078411676E-001,-2.572863045288366E-002,
2.108028123292904E+008,5.472765728347485E-001,-2.607366472042383E-002,5.472765728347485E-001,-2.607366472042383E-002,
2.152152129910917E+008,5.471453326709501E-001,-2.661927024868369E-002,5.471453326709501E-001,-2.661927024868369E-002,
2.197199714321140E+008,5.470142225829539E-001,-2.711063923012366E-002,5.470142225829539E-001,-2.711063923012366E-002,
2.243190208311496E+008,5.470221755900466E-001,-2.763376780953136E-002,5.470221755900466E-001,-2.763376780953136E-002,
2.290143348311539E+008,5.469210774053185E-001,-2.815946043665718E-002,5.469210774053185E-001,-2.815946043665718E-002,
2.338079283862175E+008,5.469272757051924E-001,-2.864638867898640E-002,5.469272757051924E-001,-2.864638867898640E-002,
2.387018586262668E+008,5.467334223896867E-001,-2.923050299680731E-002,5.467334223896867E-001,-2.923050299680731E-002,
2.436982257398635E+008,5.467608421318402E-001,-2.975052155037590E-002,5.467608421318402E-001,-2.975052155037590E-002,
2.487991738754827E+008,5.466520322011380E-001,-3.033624401068479E-002,5.466520322011380E-001,-3.033624401068479E-002,
2.540068920616564E+008,5.465041881642694E-001,-3.085786641781981E-002,5.465041881642694E-001,-3.085786641781981E-002,
2.593236151463760E+008,5.464210797780044E-001,-3.148076238270904E-002,5.464210797780044E-001,-3.148076238270904E-002,
2.647516247561587E+008,5.464022555110992E-001,-3.205564206321118E-002,5.464022555110992E-001,-3.205564206321118E-002,
2.702932502751876E+008,5.462977993461751E-001,-3.275577754813053E-002,5.462977993461751E-001,-3.275577754813053E-002,
2.759508698449477E+008,5.462208825325003E-001,-3.342239982989449E-002,5.462208825325003E-001,-3.342239982989449E-002,
2.817269113847850E+008,5.461188854137173E-001,-3.410969627382277E-002,5.461188854137173E-001,-3.410969627382277E-002,
2.876238536338270E+008,5.459908058219742E-001,-3.478205963065045E-002,5.459908058219742E-001,-3.478205963065045E-002,
2.936442272147132E+008,5.459665629962363E-001,-3.537879479764909E-002,5.459665629962363E-001,-3.537879479764909E-002,
2.997906157195895E+008,5.459492570257515E-001,-3.612242033733280E-002,5.459492570257515E-001,-3.612242033733280E-002,
3.060656568188355E+008,5.458799807680650E-001,-3.678916530576910E-002,5.458799807680650E-001,-3.678916530576910E-002,
3.124720433929982E+008,5.458766131731602E-001,-3.751491574307472E-002,5.458766131731602E-001,-3.751491574307472E-002,
3.190125246884183E+008,5.458404325012357E-001,-3.817753402065123E-002,5.458404325012357E-001,-3.817753402065123E-002,
3.256899074970465E+008,5.458125698409020E-001,-3.889347961427682E-002,5.458125698409020E-001,-3.889347961427682E-002,
3.325070573609542E+008,5.457097890424218E-001,-3.960548853438274E-002,5.457097890424218E-001,-3.960548853438274E-002,
3.394668998020564E+008,5.455958539363783E-001,-4.036038792575209E-002,5.455958539363783E-001,-4.036038792575209E-002,
3.465724215775746E+008,5.455156767368496E-001,-4.108511578667450E-002,5.455156767368496E-001,-4.108511578667450E-002,
3.538266719617783E+008,5.454482702024450E-001,-4.184059178186254E-002,5.454482702024450E-001,-4.184059178186254E-002,
3.612327640545553E+008,5.453621375229287E-001,-4.261299206504363E-002,5.453621375229287E-001,-4.261299206504363E-002,
3.687938761173719E+008,5.452315843493445E-001,-4.342509296648988E-002,5.452315843493445E-001,-4.342509296648988E-002,
3.765132529371966E+008,5.450686411363847E-001,-4.421938830761971E-002,5.450686411363847E-001,-4.421938830761971E-002,
3.843942072189731E+008,5.449623935006824E-001,-4.504205293192719E-002,5.449623935006824E-001,-4.504205293192719E-002,
3.924401210072396E+008,5.448219766516178E-001,-4.587381755198048E-002,5.448219766516178E-001,-4.587381755198048E-002,
4.006544471375042E+008,5.446454282785197E-001,-4.676753922834303E-002,5.446454282785197E-001,-4.676753922834303E-002,
4.090407107179998E+008,5.445018749581361E-001,-4.767771431899468E-002,5.445018749581361E-001,-4.767771431899468E-002,
4.176025106424546E+008,5.444034771652688E-001,-4.870529431212789E-002,5.444034771652688E-001,-4.870529431212789E-002,
4.263435211345269E+008,5.442007560660442E-001,-4.973086670214588E-002,5.442007560660442E-001,-4.973086670214588E-002,
4.352674933245664E+008,5.440225135030967E-001,-5.072284323843580E-002,5.440225135030967E-001,-5.072284323843580E-002,
4.443782568593804E+008,5.438348626823314E-001,-5.178559568528587E-002,5.438348626823314E-001,-5.178559568528587E-002,
4.536797215456938E+008,5.436945472057250E-001,-5.284089339573145E-002,5.436945472057250E-001,-5.284089339573145E-002,
4.631758790280099E+008,5.435931831184580E-001,-5.387713515572765E-002,5.435931831184580E-001,-5.387713515572765E-002,
4.728708045015902E+008,5.434816875509578E-001,-5.501033181089284E-002,5.434816875509578E-001,-5.501033181089284E-002,
4.827686584612901E+008,5.433184775477640E-001,-5.613276443330491E-002,5.433184775477640E-001,-5.613276443330491E-002,
4.928736884869999E+008,5.433414324082460E-001,-5.725810648261939E-002,5.433414324082460E-001,-5.725810648261939E-002,
5.031902310664573E+008,5.433037508054882E-001,-5.838756045523028E-002,5.433037508054882E-001,-5.838756045523028E-002,
5.137227134562149E+008,5.431485821956084E-001,-5.954549178163190E-002,5.431485821956084E-001,-5.954549178163190E-002,
5.244756555815587E+008,5.428843208860705E-001,-6.069803583881446E-002,5.428843208860705E-001,-6.069803583881446E-002,
5.354536719761968E+008,5.427286754552591E-001,-6.182178868394718E-002,5.427286754552591E-001,-6.182178868394718E-002,
5.466614737625463E+008,5.425553149276963E-001,-6.297682985273195E-002,5.425553149276963E-001,-6.297682985273195E-002,
5.581038706734722E+008,5.423426514552318E-001,-6.420766169253436E-002,5.423426514552318E-001,-6.420766169253436E-002,
5.697857731163427E+008,5.422019721566955E-001,-6.542793749555509E-002,5.422019721566955E-001,-6.542793749555509E-002,
5.817121942802894E+008,5.420533579481198E-001,-6.673578323234557E-002,5.420533579481198E-001,-6.673578323234557E-002,
5.938882522875744E+008,5.416495334107920E-001,-6.820818973978143E-002,5.416495334107920E-001,-6.820818973978143E-002,
6.063191723899891E+008,5.412371301847064E-001,-6.946915731548106E-002,5.412371301847064E-001,-6.946915731548106E-002,
6.190102892112266E+008,5.408890595922999E-001,-7.082862479979930E-002,5.408890595922999E-001,-7.082862479979930E-002,
6.319670490361900E+008,5.405891480720797E-001,-7.232233418006109E-002,5.405891480720797E-001,-7.232233418006109E-002,
6.451950121482195E+008,5.403662414845432E-001,-7.390225920994818E-002,5.403662414845432E-001,-7.390225920994818E-002,
6.586998552152404E+008,5.402307248249276E-001,-7.568327563326531E-002,5.402307248249276E-001,-7.568327563326531E-002,
6.724873737258571E+008,5.400099054736307E-001,-7.706860406345023E-002,5.400099054736307E-001,-7.706860406345023E-002,
6.865634844764381E+008,5.396594413707402E-001,-7.844662306685508E-002,5.396594413707402E-001,-7.844662306685508E-002,
7.009342281102579E+008,5.394184183947086E-001,-7.998855016904616E-002,5.394184183947086E-001,-7.998855016904616E-002,
7.156057717097888E+008,5.391983696352168E-001,-8.154296922666134E-002,5.391983696352168E-001,-8.154296922666134E-002,
7.305844114432513E+008,5.390634013688002E-001,-8.324702892818273E-002,5.390634013688002E-001,-8.324702892818273E-002,
7.458765752665610E+008,5.387298324361338E-001,-8.502351938485990E-002,5.387298324361338E-001,-8.502351938485990E-002,
7.614888256818322E+008,5.379304765046538E-001,-8.662326788633583E-002,5.379304765046538E-001,-8.662326788633583E-002,
7.774278625536187E+008,5.373593747267361E-001,-8.807509804674538E-002,5.373593747267361E-001,-8.807509804674538E-002,
7.937005259841044E+008,5.368534072375228E-001,-8.991890118823737E-002,5.368534072375228E-001,-8.991890118823737E-002,
8.103137992484750E+008,5.364456416275202E-001,-9.188729949228745E-002,5.364456416275202E-001,-9.188729949228745E-002,
8.272748117917309E+008,5.361470631533083E-001,-9.389214185647815E-002,5.361470631533083E-001,-9.389214185647815E-002,
8.445908422882283E+008,5.356092709304907E-001,-9.593866477740684E-002,5.356092709304907E-001,-9.593866477740684E-002,
8.622693217652600E+008,5.352395090941530E-001,-9.771405203394656E-002,5.352395090941530E-001,-9.771405203394656E-002,
8.803178367920179E+008,5.349383129154128E-001,-9.956239102364684E-002,5.349383129154128E-001,-9.956239102364684E-002,
