% Version 1.00
%
%freq[Hz],re:Trc1_S11,im:Trc1_S11,re:Trc2_S11,im:Trc2_S11,
1.000000000000000E+008,6.678435436176284E-001,-1.578453093177176E-002,6.678435436176284E-001,-1.578453093177176E-002,
1.020931412693436E+008,6.677023765263319E-001,-1.587796432570553E-002,6.677023765263319E-001,-1.587796432570553E-002,
1.042300949424215E+008,6.677548772766470E-001,-1.623958015404233E-002,6.677548772766470E-001,-1.623958015404233E-002,
1.064117780747374E+008,6.677808628582642E-001,-1.665607239646960E-002,6.677808628582642E-001,-1.665607239646960E-002,
1.086391269170620E+008,6.676039781885121E-001,-1.694595868165166E-002,6.676039781885121E-001,-1.694595868165166E-002,
1.109130973172177E+008,6.677801667260013E-001,-1.711477446460832E-002,6.677801667260013E-001,-1.711477446460832E-002,
1.132346651302716E+008,6.676445305664729E-001,-1.735880476499094E-002,6.676445305664729E-001,-1.735880476499094E-002,
1.156048266373163E+008,6.675374186894620E-001,-1.793948072816377E-002,6.675374186894620E-001,-1.793948072816377E-002,
1.180245989730151E+008,6.675190193274357E-001,-1.837298286555551E-002,6.675190193274357E-001,-1.837298286555551E-002,
1.204950205620966E+008,6.673895030554509E-001,-1.859252758650771E-002,6.673895030554509E-001,-1.859252758650771E-002,
1.230171515649859E+008,6.673496154524409E-001,-1.868050778109726E-002,6.673496154524409E-001,-1.868050778109726E-002,
1.255920743327636E+008,6.674286523266415E-001,-1.928119471857576E-002,6.674286523266415E-001,-1.928119471857576E-002,
1.282208938716474E+008,6.673207393619973E-001,-1.932600288514451E-002,6.673207393619973E-001,-1.932600288514451E-002,
1.309047383171961E+008,6.674344929199205E-001,-1.996239456762988E-002,6.674344929199205E-001,-1.996239456762988E-002,
1.336447594184396E+008,6.674769712981893E-001,-2.040676924151130E-002,6.674769712981893E-001,-2.040676924151130E-002,
1.364421330321420E+008,6.675030725461930E-001,-2.066643613273562E-002,6.675030725461930E-001,-2.066643613273562E-002,
1.392980596274105E+008,6.673365675000357E-001,-2.113393148702925E-002,6.673365675000357E-001,-2.113393148702925E-002,
1.422137648008667E+008,6.672338516948795E-001,-2.125678551427225E-002,6.672338516948795E-001,-2.125678551427225E-002,
1.451904998026009E+008,6.671831647961336E-001,-2.201439533456660E-002,6.671831647961336E-001,-2.201439533456660E-002,
1.482295420731354E+008,6.671613409574412E-001,-2.230253683177148E-002,6.671613409574412E-001,-2.230253683177148E-002,
1.513321957916272E+008,6.671874728037346E-001,-2.263327200470746E-002,6.671874728037346E-001,-2.263327200470746E-002,
1.544997924355456E+008,6.671055571250786E-001,-2.330704269046740E-002,6.671055571250786E-001,-2.330704269046740E-002,
1.577336913520643E+008,6.670686826402560E-001,-2.373372626624004E-002,6.670686826402560E-001,-2.373372626624004E-002,
1.610352803414134E+008,6.671070288756300E-001,-2.407906902376847E-002,6.671070288756300E-001,-2.407906902376847E-002,
1.644059762524427E+008,6.670685061864068E-001,-2.465006198628078E-002,6.670685061864068E-001,-2.465006198628078E-002,
1.678472255906498E+008,6.671063503611916E-001,-2.512376930244321E-002,6.671063503611916E-001,-2.512376930244321E-002,
1.713605051389360E+008,6.669307427203481E-001,-2.544867060380307E-002,6.669307427203481E-001,-2.544867060380307E-002,
1.749473225913547E+008,6.669392107138066E-001,-2.605736999423430E-002,6.669392107138066E-001,-2.605736999423430E-002,
1.786092172001261E+008,6.667853679244513E-001,-2.651344307022098E-002,6.667853679244513E-001,-2.651344307022098E-002,
1.823477604361935E+008,6.668554642703845E-001,-2.669490008401211E-002,6.668554642703845E-001,-2.669490008401211E-002,
1.861645566636073E+008,6.667872922317224E-001,-2.742792185883896E-002,6.667872922317224E-001,-2.742792185883896E-002,
1.900612438280239E+008,6.667212190094275E-001,-2.795317046930266E-002,6.667212190094275E-001,-2.795317046930266E-002,
1.940394941596160E+008,6.666075398989971E-001,-2.841096343216766E-002,6.666075398989971E-001,-2.841096343216766E-002,
1.981010148906965E+008,6.665052656039070E-001,-2.900392377620882E-002,6.665052656039070E-001,-2.900392377620882E-002,
2.022475489883622E+008,6.664562182168975E-001,-2.961529514173549E-002,6.664562182168975E-001,-2.961529514173549E-002,
2.064808759024735E+008,6.664839854563502E-001,-3.012836674874423E-002,6.664839854563502E-001,-3.012836674874423E-002,
2.108028123292904E+008,6.663456962063182E-001,-3.069711679733246E-002,6.663456962063182E-001,-3.069711679733246E-002,
2.152152129910917E+008,6.662464003826248E-001,-3.134725699039778E-002,6.662464003826248E-001,-3.134725699039778E-002,
2.197199714321140E+008,6.661659029668632E-001,-3.197743109349972E-002,6.661659029668632E-001,-3.197743109349972E-002,
2.243190208311496E+008,6.661566099889260E-001,-3.257002639988450E-002,6.661566099889260E-001,-3.257002639988450E-002,
2.290143348311539E+008,6.661462295033632E-001,-3.326876546691870E-002,6.661462295033632E-001,-3.326876546691870E-002,
2.338079283862175E+008,6.661043452205285E-001,-3.379275737371967E-002,6.661043452205285E-001,-3.379275737371967E-002,
2.387018586262668E+008,6.660374871022613E-001,-3.460468625913273E-002,6.660374871022613E-001,-3.460468625913273E-002,
2.436982257398635E+008,6.659275531639097E-001,-3.519629738731704E-002,6.659275531639097E-001,-3.519629738731704E-002,
2.487991738754827E+008,6.658329691302640E-001,-3.596534247047339E-002,6.658329691302640E-001,-3.596534247047339E-002,
2.540068920616564E+008,6.657845490136575E-001,-3.662074190068274E-002,6.657845490136575E-001,-3.662074190068274E-002,
2.593236151463760E+008,6.657069224518101E-001,-3.742034096950645E-002,6.657069224518101E-001,-3.742034096950645E-002,
2.647516247561587E+008,6.656323907971140E-001,-3.811444862340764E-002,6.656323907971140E-001,-3.811444862340764E-002,
2.702932502751876E+008,6.656368580066061E-001,-3.899454039986657E-002,6.656368580066061E-001,-3.899454039986657E-002,
2.759508698449477E+008,6.655369633580059E-001,-3.973463533571035E-002,6.655369633580059E-001,-3.973463533571035E-002,
2.817269113847850E+008,6.654627190264366E-001,-4.062445267808244E-002,6.654627190264366E-001,-4.062445267808244E-002,
2.876238536338270E+008,6.653103097088805E-001,-4.144539124737902E-002,6.653103097088805E-001,-4.144539124737902E-002,
2.936442272147132E+008,6.652348624023208E-001,-4.217780756832500E-002,6.652348624023208E-001,-4.217780756832500E-002,
2.997906157195895E+008,6.651995871517450E-001,-4.303378863363218E-002,6.651995871517450E-001,-4.303378863363218E-002,
3.060656568188355E+008,6.651000754794058E-001,-4.383609188615417E-002,6.651000754794058E-001,-4.383609188615417E-002,
3.124720433929982E+008,6.650596994749917E-001,-4.474503256362824E-002,6.650596994749917E-001,-4.474503256362824E-002,
3.190125246884183E+008,6.649486424414065E-001,-4.565389884710416E-002,6.649486424414065E-001,-4.565389884710416E-002,
3.256899074970465E+008,6.649027312167628E-001,-4.657179721047838E-002,6.649027312167628E-001,-4.657179721047838E-002,
3.325070573609542E+008,6.647646594642558E-001,-4.745093739434039E-002,6.647646594642558E-001,-4.745093739434039E-002,
3.394668998020564E+008,6.646574927431248E-001,-4.844422254084406E-002,6.646574927431248E-001,-4.844422254084406E-002,
3.465724215775746E+008,6.646079610378027E-001,-4.938633768634021E-002,6.646079610378027E-001,-4.938633768634021E-002,
3.538266719617783E+008,6.644611940586355E-001,-5.043151096017100E-002,6.644611940586355E-001,-5.043151096017100E-002,
3.612327640545553E+008,6.643903586160898E-001,-5.141823565417377E-002,6.643903586160898E-001,-5.141823565417377E-002,
3.687938761173719E+008,6.641935374124003E-001,-5.246007248055108E-002,6.641935374124003E-001,-5.246007248055108E-002,
3.765132529371966E+008,6.640504988604192E-001,-5.348072290550020E-002,6.640504988604192E-001,-5.348072290550020E-002,
3.843942072189731E+008,6.639125998986816E-001,-5.451237117526262E-002,6.639125998986816E-001,-5.451237117526262E-002,
3.924401210072396E+008,6.637525905151481E-001,-5.555547911339162E-002,6.637525905151481E-001,-5.555547911339162E-002,
4.006544471375042E+008,6.636324344091960E-001,-5.672907360449699E-002,6.636324344091960E-001,-5.672907360449699E-002,
4.090407107179998E+008,6.634456476399491E-001,-5.790665099629750E-002,6.634456476399491E-001,-5.790665099629750E-002,
4.176025106424546E+008,6.633610405799461E-001,-5.912155857879187E-002,6.633610405799461E-001,-5.912155857879187E-002,
4.263435211345269E+008,6.631417357115044E-001,-6.038041996628497E-002,6.631417357115044E-001,-6.038041996628497E-002,
4.352674933245664E+008,6.629525626808772E-001,-6.162648148139557E-002,6.629525626808772E-001,-6.162648148139557E-002,
4.443782568593804E+008,6.627020938362679E-001,-6.290210318716105E-002,6.627020938362679E-001,-6.290210318716105E-002,
4.536797215456938E+008,6.625049091870527E-001,-6.415442121669063E-002,6.625049091870527E-001,-6.415442121669063E-002,
4.631758790280099E+008,6.623553332825124E-001,-6.544257003121659E-002,6.623553332825124E-001,-6.544257003121659E-002,
4.728708045015902E+008,6.621955264007780E-001,-6.680012272226940E-002,6.621955264007780E-001,-6.680012272226940E-002,
4.827686584612901E+008,6.620270766769366E-001,-6.817996635879700E-002,6.620270766769366E-001,-6.817996635879700E-002,
4.928736884869999E+008,6.619587028602121E-001,-6.961135288351313E-002,6.619587028602121E-001,-6.961135288351313E-002,
5.031902310664573E+008,6.618566853276273E-001,-7.102927487818575E-002,6.618566853276273E-001,-7.102927487818575E-002,
5.137227134562149E+008,6.616643095323583E-001,-7.247206642885211E-002,6.616643095323583E-001,-7.247206642885211E-002,
5.244756555815587E+008,6.613238969068100E-001,-7.392549111695992E-002,6.613238969068100E-001,-7.392549111695992E-002,
5.354536719761968E+008,6.610407155045375E-001,-7.534733365131829E-002,6.610407155045375E-001,-7.534733365131829E-002,
5.466614737625463E+008,6.608165496479814E-001,-7.686968783637885E-002,6.608165496479814E-001,-7.686968783637885E-002,
5.581038706734722E+008,6.605663735218437E-001,-7.841959163266486E-002,6.605663735218437E-001,-7.841959163266486E-002,
5.697857731163427E+008,6.603691276176600E-001,-7.998965551639442E-002,6.603691276176600E-001,-7.998965551639442E-002,
5.817121942802894E+008,6.602409540772178E-001,-8.161725316829720E-002,6.602409540772178E-001,-8.161725316829720E-002,
5.938882522875744E+008,6.598175651973193E-001,-8.340701720629670E-002,6.598175651973193E-001,-8.340701720629670E-002,
6.063191723899891E+008,6.593085792518892E-001,-8.499111092976899E-002,6.593085792518892E-001,-8.499111092976899E-002,
6.190102892112266E+008,6.588424523013010E-001,-8.661403981076990E-002,6.588424523013010E-001,-8.661403981076990E-002,
6.319670490361900E+008,6.584751872418568E-001,-8.840154924212065E-002,6.584751872418568E-001,-8.840154924212065E-002,
6.451950121482195E+008,6.581444926358638E-001,-9.031046308226667E-002,6.581444926358638E-001,-9.031046308226667E-002,
6.586998552152404E+008,6.579497229508708E-001,-9.242889268387827E-002,6.579497229508708E-001,-9.242889268387827E-002,
6.724873737258571E+008,6.576292962739211E-001,-9.420282538060071E-002,6.576292962739211E-001,-9.420282538060071E-002,
6.865634844764381E+008,6.571537892387247E-001,-9.592282422005422E-002,6.571537892387247E-001,-9.592282422005422E-002,
7.009342281102579E+008,6.567848662133247E-001,-9.783052986309229E-002,6.567848662133247E-001,-9.783052986309229E-002,
7.156057717097888E+008,6.564373076597835E-001,-9.984237912758322E-002,6.564373076597835E-001,-9.984237912758322E-002,
7.305844114432513E+008,6.562210541865272E-001,-1.019800627259205E-001,6.562210541865272E-001,-1.019800627259205E-001,
