% Version 1.00
%
%freq[Hz],re:Trc1_S11,im:Trc1_S11,re:Trc2_S11,im:Trc2_S11,
1.000000000000000E+008,7.507959884856018E-002,-8.046260332985269E-003,7.507959884856018E-002,-8.046260332985269E-003,
1.020931412693436E+008,7.489884377009183E-002,-8.044317963369421E-003,7.489884377009183E-002,-8.044317963369421E-003,
1.042300949424215E+008,7.478272709727081E-002,-8.015313499868020E-003,7.478272709727081E-002,-8.015313499868020E-003,
1.064117780747374E+008,7.468302170841031E-002,-8.027545858945186E-003,7.468302170841031E-002,-8.027545858945186E-003,
1.086391269170620E+008,7.462600421023208E-002,-8.043464352310133E-003,7.462600421023208E-002,-8.043464352310133E-003,
1.109130973172177E+008,7.458154934237191E-002,-8.019002506021245E-003,7.458154934237191E-002,-8.019002506021245E-003,
1.132346651302716E+008,7.448206260216241E-002,-8.060801998605760E-003,7.448206260216241E-002,-8.060801998605760E-003,
1.156048266373163E+008,7.447116480552085E-002,-8.082524543169600E-003,7.447116480552085E-002,-8.082524543169600E-003,
1.180245989730151E+008,7.440709077656932E-002,-8.081259924317050E-003,7.440709077656932E-002,-8.081259924317050E-003,
1.204950205620966E+008,7.435156082146643E-002,-8.079102591430682E-003,7.435156082146643E-002,-8.079102591430682E-003,
1.230171515649859E+008,7.433819712757481E-002,-8.093331365543972E-003,7.433819712757481E-002,-8.093331365543972E-003,
1.255920743327636E+008,7.433324884502160E-002,-8.148282560466486E-003,7.433324884502160E-002,-8.148282560466486E-003,
1.282208938716474E+008,7.426336136653403E-002,-8.132809178989491E-003,7.426336136653403E-002,-8.132809178989491E-003,
1.309047383171961E+008,7.425225181886638E-002,-8.144458946024056E-003,7.425225181886638E-002,-8.144458946024056E-003,
1.336447594184396E+008,7.424315563685337E-002,-8.169038774910067E-003,7.424315563685337E-002,-8.169038774910067E-003,
1.364421330321420E+008,7.422207163915001E-002,-8.232133833838154E-003,7.422207163915001E-002,-8.232133833838154E-003,
1.392980596274105E+008,7.422900305250035E-002,-8.207621278413169E-003,7.422900305250035E-002,-8.207621278413169E-003,
1.422137648008667E+008,7.419201534707096E-002,-8.254233280451820E-003,7.419201534707096E-002,-8.254233280451820E-003,
1.451904998026009E+008,7.416771959066429E-002,-8.282906710923325E-003,7.416771959066429E-002,-8.282906710923325E-003,
1.482295420731354E+008,7.414538261518550E-002,-8.298681947768883E-003,7.414538261518550E-002,-8.298681947768883E-003,
1.513321957916272E+008,7.414006431140091E-002,-8.315769656023616E-003,7.414006431140091E-002,-8.315769656023616E-003,
1.544997924355456E+008,7.411307750382640E-002,-8.402557740137127E-003,7.411307750382640E-002,-8.402557740137127E-003,
1.577336913520643E+008,7.411829712309238E-002,-8.398743394706965E-003,7.411829712309238E-002,-8.398743394706965E-003,
1.610352803414134E+008,7.412401865613828E-002,-8.424914756584434E-003,7.412401865613828E-002,-8.424914756584434E-003,
1.644059762524427E+008,7.405577242173614E-002,-8.446259436177911E-003,7.405577242173614E-002,-8.446259436177911E-003,
1.678472255906498E+008,7.405557392280021E-002,-8.493482467397503E-003,7.405557392280021E-002,-8.493482467397503E-003,
1.713605051389360E+008,7.403483717080572E-002,-8.507206195261029E-003,7.403483717080572E-002,-8.507206195261029E-003,
1.749473225913547E+008,7.398486099656373E-002,-8.561338232212478E-003,7.398486099656373E-002,-8.561338232212478E-003,
1.786092172001261E+008,7.395744865814846E-002,-8.598668808927462E-003,7.395744865814846E-002,-8.598668808927462E-003,
1.823477604361935E+008,7.395569589397155E-002,-8.599927689951502E-003,7.395569589397155E-002,-8.599927689951502E-003,
1.861645566636073E+008,7.390305992109375E-002,-8.658461226170531E-003,7.390305992109375E-002,-8.658461226170531E-003,
1.900612438280239E+008,7.385190254340548E-002,-8.714281778406290E-003,7.385190254340548E-002,-8.714281778406290E-003,
1.940394941596160E+008,7.382284587242971E-002,-8.764539212927289E-003,7.382284587242971E-002,-8.764539212927289E-003,
1.981010148906965E+008,7.375557187827789E-002,-8.813051108372976E-003,7.375557187827789E-002,-8.813051108372976E-003,
2.022475489883622E+008,7.371263303896850E-002,-8.891981549303624E-003,7.371263303896850E-002,-8.891981549303624E-003,
2.064808759024735E+008,7.368340563188087E-002,-8.934727310315012E-003,7.368340563188087E-002,-8.934727310315012E-003,
2.108028123292904E+008,7.360113304256760E-002,-9.005657142491314E-003,7.360113304256760E-002,-9.005657142491314E-003,
2.152152129910917E+008,7.355023419222699E-002,-9.088376784973876E-003,7.355023419222699E-002,-9.088376784973876E-003,
2.197199714321140E+008,7.352692623451769E-002,-9.179838680705058E-003,7.352692623451769E-002,-9.179838680705058E-003,
2.243190208311496E+008,7.347793892652696E-002,-9.284540750290895E-003,7.347793892652696E-002,-9.284540750290895E-003,
2.290143348311539E+008,7.343100310933795E-002,-9.410521916331068E-003,7.343100310933795E-002,-9.410521916331068E-003,
2.338079283862175E+008,7.338894710543317E-002,-9.497297299354529E-003,7.338894710543317E-002,-9.497297299354529E-003,
2.387018586262668E+008,7.331863442166320E-002,-9.623738576992145E-003,7.331863442166320E-002,-9.623738576992145E-003,
2.436982257398635E+008,7.328452119295245E-002,-9.741837619907998E-003,7.328452119295245E-002,-9.741837619907998E-003,
2.487991738754827E+008,7.324240294272505E-002,-9.897679214823613E-003,7.324240294272505E-002,-9.897679214823613E-003,
2.540068920616564E+008,7.320645946063399E-002,-1.002160880394658E-002,7.320645946063399E-002,-1.002160880394658E-002,
2.593236151463760E+008,7.315790482136481E-002,-1.016558633342935E-002,7.315790482136481E-002,-1.016558633342935E-002,
2.647516247561587E+008,7.312012280337994E-002,-1.035277771705755E-002,7.312012280337994E-002,-1.035277771705755E-002,
2.702932502751876E+008,7.310817425001265E-002,-1.049676945517056E-002,7.310817425001265E-002,-1.049676945517056E-002,
2.759508698449477E+008,7.307330949881866E-002,-1.068777035062317E-002,7.307330949881866E-002,-1.068777035062317E-002,
2.817269113847850E+008,7.306711524716247E-002,-1.085917615842656E-002,7.306711524716247E-002,-1.085917615842656E-002,
2.876238536338270E+008,7.306262383341992E-002,-1.101940404427158E-002,7.306262383341992E-002,-1.101940404427158E-002,
2.936442272147132E+008,7.307878029145976E-002,-1.123956088847742E-002,7.307878029145976E-002,-1.123956088847742E-002,
2.997906157195895E+008,7.309789935512509E-002,-1.140204980639046E-002,7.309789935512509E-002,-1.140204980639046E-002,
3.060656568188355E+008,7.312601376728417E-002,-1.156846425307655E-002,7.312601376728417E-002,-1.156846425307655E-002,
3.124720433929982E+008,7.314869300104182E-002,-1.173971128141436E-002,7.314869300104182E-002,-1.173971128141436E-002,
3.190125246884183E+008,7.317478610706250E-002,-1.187810426181166E-002,7.317478610706250E-002,-1.187810426181166E-002,
3.256899074970465E+008,7.320990919665021E-002,-1.201309840009284E-002,7.320990919665021E-002,-1.201309840009284E-002,
3.325070573609542E+008,7.319463924126277E-002,-1.220689003717804E-002,7.319463924126277E-002,-1.220689003717804E-002,
3.394668998020564E+008,7.320544456446683E-002,-1.235173326729318E-002,7.320544456446683E-002,-1.235173326729318E-002,
3.465724215775746E+008,7.320183695244664E-002,-1.248361380451477E-002,7.320183695244664E-002,-1.248361380451477E-002,
3.538266719617783E+008,7.319517039289036E-002,-1.265492847929338E-002,7.319517039289036E-002,-1.265492847929338E-002,
3.612327640545553E+008,7.318046744646553E-002,-1.280839489684576E-002,7.318046744646553E-002,-1.280839489684576E-002,
3.687938761173719E+008,7.312735574410022E-002,-1.296660185953522E-002,7.312735574410022E-002,-1.296660185953522E-002,
3.765132529371966E+008,7.308023600531956E-002,-1.313264310647563E-002,7.308023600531956E-002,-1.313264310647563E-002,
3.843942072189731E+008,7.303440007608898E-002,-1.331565924640953E-002,7.303440007608898E-002,-1.331565924640953E-002,
3.924401210072396E+008,7.297297735850908E-002,-1.347416438005249E-002,7.297297735850908E-002,-1.347416438005249E-002,
4.006544471375042E+008,7.289692175188622E-002,-1.372912226213440E-002,7.289692175188622E-002,-1.372912226213440E-002,
4.090407107179998E+008,7.281489216806657E-002,-1.397038848514106E-002,7.281489216806657E-002,-1.397038848514106E-002,
4.176025106424546E+008,7.274296462113727E-002,-1.419430934350086E-002,7.274296462113727E-002,-1.419430934350086E-002,
4.263435211345269E+008,7.267595092672170E-002,-1.449408799019074E-002,7.267595092672170E-002,-1.449408799019074E-002,
4.352674933245664E+008,7.261387085202034E-002,-1.485265505437832E-002,7.261387085202034E-002,-1.485265505437832E-002,
4.443782568593804E+008,7.257570301464887E-002,-1.517471948206284E-002,7.257570301464887E-002,-1.517471948206284E-002,
4.536797215456938E+008,7.254775274590772E-002,-1.549896416980016E-002,7.254775274590772E-002,-1.549896416980016E-002,
4.631758790280099E+008,7.256125482231218E-002,-1.584065103057874E-002,7.256125482231218E-002,-1.584065103057874E-002,
4.728708045015902E+008,7.258479030796078E-002,-1.618318826328973E-002,7.258479030796078E-002,-1.618318826328973E-002,
4.827686584612901E+008,7.261057389040432E-002,-1.651327760716681E-002,7.261057389040432E-002,-1.651327760716681E-002,
4.928736884869999E+008,7.266766481389823E-002,-1.683544731905201E-002,7.266766481389823E-002,-1.683544731905201E-002,
5.031902310664573E+008,7.271149091775847E-002,-1.714156643075242E-002,7.271149091775847E-002,-1.714156643075242E-002,
5.137227134562149E+008,7.274978651921696E-002,-1.743816739867973E-002,7.274978651921696E-002,-1.743816739867973E-002,
5.244756555815587E+008,7.276570382827025E-002,-1.770578888366375E-002,7.276570382827025E-002,-1.770578888366375E-002,
