% Version 1.00
%
%freq[Hz],re:Trc1_S11,im:Trc1_S11,re:Trc2_S11,im:Trc2_S11,
1.000000000000000E+008,4.490731946871729E-001,-1.343194927001376E-002,4.490731946871729E-001,-1.343194927001376E-002,
1.020931412693436E+008,4.490969282798735E-001,-1.343887474663423E-002,4.490969282798735E-001,-1.343887474663423E-002,
1.042300949424215E+008,4.489972041769337E-001,-1.367571430681927E-002,4.489972041769337E-001,-1.367571430681927E-002,
1.064117780747374E+008,4.489690236694375E-001,-1.389622081144261E-002,4.489690236694375E-001,-1.389622081144261E-002,
1.086391269170620E+008,4.488134385315127E-001,-1.407713360859066E-002,4.488134385315127E-001,-1.407713360859066E-002,
1.109130973172177E+008,4.488594547522453E-001,-1.418267894361194E-002,4.488594547522453E-001,-1.418267894361194E-002,
1.132346651302716E+008,4.487528259532761E-001,-1.432788290242745E-002,4.487528259532761E-001,-1.432788290242745E-002,
1.156048266373163E+008,4.486122964032963E-001,-1.481052663020814E-002,4.486122964032963E-001,-1.481052663020814E-002,
1.180245989730151E+008,4.486374342757508E-001,-1.485791027859728E-002,4.486374342757508E-001,-1.485791027859728E-002,
1.204950205620966E+008,4.485868730135648E-001,-1.503917263510921E-002,4.485868730135648E-001,-1.503917263510921E-002,
1.230171515649859E+008,4.485562113121150E-001,-1.504008095925343E-002,4.485562113121150E-001,-1.504008095925343E-002,
1.255920743327636E+008,4.485482248898426E-001,-1.552940372123155E-002,4.485482248898426E-001,-1.552940372123155E-002,
1.282208938716474E+008,4.484710399337809E-001,-1.547883622562682E-002,4.484710399337809E-001,-1.547883622562682E-002,
1.309047383171961E+008,4.484107713488739E-001,-1.589073083766139E-002,4.484107713488739E-001,-1.589073083766139E-002,
1.336447594184396E+008,4.484096705775358E-001,-1.615234830498165E-002,4.484096705775358E-001,-1.615234830498165E-002,
1.364421330321420E+008,4.485382725211870E-001,-1.632187351128660E-002,4.485382725211870E-001,-1.632187351128660E-002,
1.392980596274105E+008,4.484936194329526E-001,-1.653118984172692E-002,4.484936194329526E-001,-1.653118984172692E-002,
1.422137648008667E+008,4.484395382790862E-001,-1.665392236356672E-002,4.484395382790862E-001,-1.665392236356672E-002,
1.451904998026009E+008,4.483445794295990E-001,-1.712132831997150E-002,4.483445794295990E-001,-1.712132831997150E-002,
1.482295420731354E+008,4.483093020653444E-001,-1.726517721808406E-002,4.483093020653444E-001,-1.726517721808406E-002,
1.513321957916272E+008,4.483236929927590E-001,-1.749764336309095E-002,4.483236929927590E-001,-1.749764336309095E-002,
1.544997924355456E+008,4.482650122356841E-001,-1.787096890731707E-002,4.482650122356841E-001,-1.787096890731707E-002,
1.577336913520643E+008,4.482057665762461E-001,-1.812008657681121E-002,4.482057665762461E-001,-1.812008657681121E-002,
1.610352803414134E+008,4.482115131557092E-001,-1.829830521371752E-002,4.482115131557092E-001,-1.829830521371752E-002,
1.644059762524427E+008,4.481438647840768E-001,-1.859965593679462E-002,4.481438647840768E-001,-1.859965593679462E-002,
1.678472255906498E+008,4.481579965673989E-001,-1.888376393791905E-002,4.481579965673989E-001,-1.888376393791905E-002,
1.713605051389360E+008,4.480652758337764E-001,-1.909099381722474E-002,4.480652758337764E-001,-1.909099381722474E-002,
1.749473225913547E+008,4.480229140165861E-001,-1.945306936114302E-002,4.480229140165861E-001,-1.945306936114302E-002,
1.786092172001261E+008,4.479227989910177E-001,-1.971547831300654E-002,4.479227989910177E-001,-1.971547831300654E-002,
1.823477604361935E+008,4.479922331011469E-001,-1.976302108313770E-002,4.479922331011469E-001,-1.976302108313770E-002,
1.861645566636073E+008,4.479276103591527E-001,-2.027697260525666E-002,4.479276103591527E-001,-2.027697260525666E-002,
1.900612438280239E+008,4.477925277653714E-001,-2.058257084752807E-002,4.477925277653714E-001,-2.058257084752807E-002,
1.940394941596160E+008,4.477428141124052E-001,-2.085071204483606E-002,4.477428141124052E-001,-2.085071204483606E-002,
1.981010148906965E+008,4.476149319994217E-001,-2.119548567211795E-002,4.476149319994217E-001,-2.119548567211795E-002,
2.022475489883622E+008,4.475699260541768E-001,-2.153312522840079E-002,4.475699260541768E-001,-2.153312522840079E-002,
2.064808759024735E+008,4.474944202049704E-001,-2.185292627422954E-002,4.474944202049704E-001,-2.185292627422954E-002,
2.108028123292904E+008,4.473835540623600E-001,-2.212751574706872E-002,4.473835540623600E-001,-2.212751574706872E-002,
2.152152129910917E+008,4.473209729263397E-001,-2.259571938256796E-002,4.473209729263397E-001,-2.259571938256796E-002,
2.197199714321140E+008,4.472753841622125E-001,-2.297486450104001E-002,4.472753841622125E-001,-2.297486450104001E-002,
2.243190208311496E+008,4.472364777480656E-001,-2.340278530846778E-002,4.472364777480656E-001,-2.340278530846778E-002,
2.290143348311539E+008,4.471640959988811E-001,-2.382070140365841E-002,4.471640959988811E-001,-2.382070140365841E-002,
2.338079283862175E+008,4.471309717131943E-001,-2.419210603433543E-002,4.471309717131943E-001,-2.419210603433543E-002,
2.387018586262668E+008,4.470090599486613E-001,-2.467156665206474E-002,4.470090599486613E-001,-2.467156665206474E-002,
2.436982257398635E+008,4.469513766629347E-001,-2.507145736493993E-002,4.469513766629347E-001,-2.507145736493993E-002,
2.487991738754827E+008,4.468814877191707E-001,-2.558020498717720E-002,4.468814877191707E-001,-2.558020498717720E-002,
2.540068920616564E+008,4.467896490599086E-001,-2.599937507711121E-002,4.467896490599086E-001,-2.599937507711121E-002,
2.593236151463760E+008,4.466954352936526E-001,-2.636624000137874E-002,4.466954352936526E-001,-2.636624000137874E-002,
2.647516247561587E+008,4.466360182952610E-001,-2.700952523021299E-002,4.466360182952610E-001,-2.700952523021299E-002,
2.702932502751876E+008,4.465614780171626E-001,-2.748536460364149E-002,4.465614780171626E-001,-2.748536460364149E-002,
2.759508698449477E+008,4.464873440327776E-001,-2.804578802061839E-002,4.464873440327776E-001,-2.804578802061839E-002,
2.817269113847850E+008,4.464227236453801E-001,-2.858904487748631E-002,4.464227236453801E-001,-2.858904487748631E-002,
2.876238536338270E+008,4.463509435508077E-001,-2.912957940472478E-002,4.463509435508077E-001,-2.912957940472478E-002,
2.936442272147132E+008,4.462836190450972E-001,-2.966449513123708E-002,4.462836190450972E-001,-2.966449513123708E-002,
2.997906157195895E+008,4.462687799634663E-001,-3.027612587063154E-002,4.462687799634663E-001,-3.027612587063154E-002,
3.060656568188355E+008,4.462957138986646E-001,-3.079820962638958E-002,4.462957138986646E-001,-3.079820962638958E-002,
