% Version 1.00
%
%freq[Hz],re:Trc1_S11,im:Trc1_S11,re:Trc2_S11,im:Trc2_S11,
1.000000000000000E+008,9.992083441911344E-001,-2.225826397781498E-002,9.992083441911344E-001,-2.225826397781498E-002,
1.020931412693436E+008,9.991501495603032E-001,-2.264246743148549E-002,9.991501495603032E-001,-2.264246743148549E-002,
1.042300949424215E+008,9.990373315745680E-001,-2.311488417308877E-002,9.990373315745680E-001,-2.311488417308877E-002,
1.064117780747374E+008,9.991428626104637E-001,-2.364645886949093E-002,9.991428626104637E-001,-2.364645886949093E-002,
1.086391269170620E+008,9.990121501850258E-001,-2.407454456060207E-002,9.990121501850258E-001,-2.407454456060207E-002,
1.109130973172177E+008,9.990429890389934E-001,-2.462647971014446E-002,9.990429890389934E-001,-2.462647971014446E-002,
1.132346651302716E+008,9.991121304524454E-001,-2.519688147299024E-002,9.991121304524454E-001,-2.519688147299024E-002,
1.156048266373163E+008,9.988211799147333E-001,-2.585725911906502E-002,9.988211799147333E-001,-2.585725911906502E-002,
1.180245989730151E+008,9.990900613912751E-001,-2.623121745836154E-002,9.990900613912751E-001,-2.623121745836154E-002,
1.204950205620966E+008,9.987876375998332E-001,-2.680954996789556E-002,9.987876375998332E-001,-2.680954996789556E-002,
1.230171515649859E+008,9.989620720419643E-001,-2.734909075376475E-002,9.989620720419643E-001,-2.734909075376475E-002,
1.255920743327636E+008,9.990637799371931E-001,-2.793443779609282E-002,9.990637799371931E-001,-2.793443779609282E-002,
1.282208938716474E+008,9.989017022637128E-001,-2.858194833522596E-002,9.989017022637128E-001,-2.858194833522596E-002,
1.309047383171961E+008,9.990492142983787E-001,-2.904896567479289E-002,9.990492142983787E-001,-2.904896567479289E-002,
1.336447594184396E+008,9.990626537319250E-001,-2.976142704515930E-002,9.990626537319250E-001,-2.976142704515930E-002,
1.364421330321420E+008,9.990254434820685E-001,-3.051320397919801E-002,9.990254434820685E-001,-3.051320397919801E-002,
1.392980596274105E+008,9.989079817452635E-001,-3.091774948760908E-002,9.989079817452635E-001,-3.091774948760908E-002,
1.422137648008667E+008,9.989568738454703E-001,-3.168691597537476E-002,9.989568738454703E-001,-3.168691597537476E-002,
1.451904998026009E+008,9.987541265164750E-001,-3.234370026149697E-002,9.987541265164750E-001,-3.234370026149697E-002,
1.482295420731354E+008,9.987725216597614E-001,-3.285544052569969E-002,9.987725216597614E-001,-3.285544052569969E-002,
1.513321957916272E+008,9.988422304127151E-001,-3.354941922165242E-002,9.988422304127151E-001,-3.354941922165242E-002,
1.544997924355456E+008,9.987529437865644E-001,-3.436569715234528E-002,9.987529437865644E-001,-3.436569715234528E-002,
1.577336913520643E+008,9.986159709910281E-001,-3.519954490563627E-002,9.986159709910281E-001,-3.519954490563627E-002,
1.610352803414134E+008,9.986028606905927E-001,-3.586244993409624E-002,9.986028606905927E-001,-3.586244993409624E-002,
1.644059762524427E+008,9.985468085264373E-001,-3.659383815041380E-002,9.985468085264373E-001,-3.659383815041380E-002,
1.678472255906498E+008,9.986105860017142E-001,-3.736098476167581E-002,9.986105860017142E-001,-3.736098476167581E-002,
1.713605051389360E+008,9.984270528915625E-001,-3.795552953833806E-002,9.984270528915625E-001,-3.795552953833806E-002,
1.749473225913547E+008,9.984584370143352E-001,-3.885419718419322E-002,9.984584370143352E-001,-3.885419718419322E-002,
1.786092172001261E+008,9.983127127610202E-001,-3.961380741737355E-002,9.983127127610202E-001,-3.961380741737355E-002,
1.823477604361935E+008,9.984482028351958E-001,-4.051143464257580E-002,9.984482028351958E-001,-4.051143464257580E-002,
1.861645566636073E+008,9.983876421092532E-001,-4.121355525098328E-002,9.983876421092532E-001,-4.121355525098328E-002,
1.900612438280239E+008,9.982674267651158E-001,-4.213457515624323E-002,9.982674267651158E-001,-4.213457515624323E-002,
1.940394941596160E+008,9.981234678256322E-001,-4.290153729835382E-002,9.981234678256322E-001,-4.290153729835382E-002,
1.981010148906965E+008,9.981714959976715E-001,-4.371038238792863E-002,9.981714959976715E-001,-4.371038238792863E-002,
2.022475489883622E+008,9.979976342198509E-001,-4.471959837771933E-002,9.979976342198509E-001,-4.471959837771933E-002,
2.064808759024735E+008,9.980421094819227E-001,-4.557002934866847E-002,9.980421094819227E-001,-4.557002934866847E-002,
2.108028123292904E+008,9.979661193836855E-001,-4.680530394824807E-002,9.979661193836855E-001,-4.680530394824807E-002,
2.152152129910917E+008,9.978669403770673E-001,-4.747572973021520E-002,9.978669403770673E-001,-4.747572973021520E-002,
2.197199714321140E+008,9.977377476792271E-001,-4.850061563289976E-002,9.977377476792271E-001,-4.850061563289976E-002,
2.243190208311496E+008,9.977320083136596E-001,-4.944630634001208E-002,9.977320083136596E-001,-4.944630634001208E-002,
2.290143348311539E+008,9.976339728363631E-001,-5.049337082778401E-002,9.976339728363631E-001,-5.049337082778401E-002,
2.338079283862175E+008,9.976198140819967E-001,-5.150793025743200E-002,9.976198140819967E-001,-5.150793025743200E-002,
2.387018586262668E+008,9.974316310021123E-001,-5.287207011329143E-002,9.974316310021123E-001,-5.287207011329143E-002,
2.436982257398635E+008,9.974765642947354E-001,-5.387864993603202E-002,9.974765642947354E-001,-5.387864993603202E-002,
2.487991738754827E+008,9.972964306669502E-001,-5.506532843187119E-002,9.972964306669502E-001,-5.506532843187119E-002,
2.540068920616564E+008,9.971102971348966E-001,-5.620311178244923E-002,9.971102971348966E-001,-5.620311178244923E-002,
2.593236151463760E+008,9.970608553812719E-001,-5.759844283305617E-002,9.970608553812719E-001,-5.759844283305617E-002,
2.647516247561587E+008,9.968475242633687E-001,-5.862880419061294E-002,9.968475242633687E-001,-5.862880419061294E-002,
2.702932502751876E+008,9.967937957104788E-001,-6.010073861272643E-002,9.967937957104788E-001,-6.010073861272643E-002,
2.759508698449477E+008,9.966807037880521E-001,-6.123803462776275E-002,9.966807037880521E-001,-6.123803462776275E-002,
2.817269113847850E+008,9.965597408969928E-001,-6.263792517090179E-002,9.965597408969928E-001,-6.263792517090179E-002,
2.876238536338270E+008,9.964621337552434E-001,-6.401298418412540E-002,9.964621337552434E-001,-6.401298418412540E-002,
2.936442272147132E+008,9.963514870312832E-001,-6.511139961743892E-002,9.963514870312832E-001,-6.511139961743892E-002,
2.997906157195895E+008,9.962323860080902E-001,-6.656092353300781E-002,9.962323860080902E-001,-6.656092353300781E-002,
3.060656568188355E+008,9.960893314499181E-001,-6.782305183305158E-002,9.960893314499181E-001,-6.782305183305158E-002,
3.124720433929982E+008,9.959427557969245E-001,-6.940656718285670E-002,9.959427557969245E-001,-6.940656718285670E-002,
3.190125246884183E+008,9.957728349279835E-001,-7.083178103952760E-002,9.957728349279835E-001,-7.083178103952760E-002,
3.256899074970465E+008,9.957310019053808E-001,-7.237045384325073E-002,9.957310019053808E-001,-7.237045384325073E-002,
3.325070573609542E+008,9.954772617038767E-001,-7.367076296666461E-002,9.954772617038767E-001,-7.367076296666461E-002,
3.394668998020564E+008,9.952371000309883E-001,-7.527603466327759E-002,9.952371000309883E-001,-7.527603466327759E-002,
3.465724215775746E+008,9.950202613088607E-001,-7.677892808512481E-002,9.950202613088607E-001,-7.677892808512481E-002,
3.538266719617783E+008,9.948139927047192E-001,-7.838857742007116E-002,9.948139927047192E-001,-7.838857742007116E-002,
3.612327640545553E+008,9.946201805554471E-001,-7.995923539713010E-002,9.946201805554471E-001,-7.995923539713010E-002,
