% Version 1.00
%
%freq[Hz],re:Trc1_S11,im:Trc1_S11,re:Trc2_S11,im:Trc2_S11,
1.000000000000000E+008,3.609924174259619E-001,-1.113708407747552E-002,3.609924174259619E-001,-1.113708407747552E-002,
1.020931412693436E+008,3.608981639519531E-001,-1.115166123854335E-002,3.608981639519531E-001,-1.115166123854335E-002,
1.042300949424215E+008,3.607984530490578E-001,-1.130724894269857E-002,3.607984530490578E-001,-1.130724894269857E-002,
1.064117780747374E+008,3.607336078738082E-001,-1.152813803882523E-002,3.607336078738082E-001,-1.152813803882523E-002,
1.086391269170620E+008,3.606603498137760E-001,-1.171014205128236E-002,3.606603498137760E-001,-1.171014205128236E-002,
1.109130973172177E+008,3.606157326706498E-001,-1.172415276252841E-002,3.606157326706498E-001,-1.172415276252841E-002,
1.132346651302716E+008,3.605086070260855E-001,-1.186483238704289E-002,3.605086070260855E-001,-1.186483238704289E-002,
1.156048266373163E+008,3.605419371304927E-001,-1.216928382648566E-002,3.605419371304927E-001,-1.216928382648566E-002,
1.180245989730151E+008,3.604960288620838E-001,-1.221173632340054E-002,3.604960288620838E-001,-1.221173632340054E-002,
1.204950205620966E+008,3.603762906172143E-001,-1.246014863436517E-002,3.603762906172143E-001,-1.246014863436517E-002,
1.230171515649859E+008,3.603732391834184E-001,-1.239515981946430E-002,3.603732391834184E-001,-1.239515981946430E-002,
1.255920743327636E+008,3.603283172058278E-001,-1.271792679027699E-002,3.603283172058278E-001,-1.271792679027699E-002,
1.282208938716474E+008,3.602139274201013E-001,-1.275698416993496E-002,3.602139274201013E-001,-1.275698416993496E-002,
1.309047383171961E+008,3.603346386005180E-001,-1.299887608123920E-002,3.603346386005180E-001,-1.299887608123920E-002,
1.336447594184396E+008,3.602342767490931E-001,-1.326837340838974E-002,3.602342767490931E-001,-1.326837340838974E-002,
1.364421330321420E+008,3.603604902733256E-001,-1.342169582488820E-002,3.603604902733256E-001,-1.342169582488820E-002,
1.392980596274105E+008,3.602828986791569E-001,-1.360309889191972E-002,3.602828986791569E-001,-1.360309889191972E-002,
1.422137648008667E+008,3.602556406535068E-001,-1.365180245159719E-002,3.602556406535068E-001,-1.365180245159719E-002,
1.451904998026009E+008,3.602263495942174E-001,-1.396873939785067E-002,3.602263495942174E-001,-1.396873939785067E-002,
1.482295420731354E+008,3.602015436240772E-001,-1.415971990013602E-002,3.602015436240772E-001,-1.415971990013602E-002,
1.513321957916272E+008,3.602254595625420E-001,-1.425724383201476E-002,3.602254595625420E-001,-1.425724383201476E-002,
1.544997924355456E+008,3.601583653655962E-001,-1.463726529176493E-002,3.601583653655962E-001,-1.463726529176493E-002,
1.577336913520643E+008,3.601528823385481E-001,-1.485467465760305E-002,3.601528823385481E-001,-1.485467465760305E-002,
1.610352803414134E+008,3.601515894165748E-001,-1.498059535837930E-002,3.601515894165748E-001,-1.498059535837930E-002,
1.644059762524427E+008,3.600420584489464E-001,-1.526227338382213E-002,3.600420584489464E-001,-1.526227338382213E-002,
1.678472255906498E+008,3.600623489916723E-001,-1.541534368924376E-002,3.600623489916723E-001,-1.541534368924376E-002,
1.713605051389360E+008,3.599841181820978E-001,-1.565495928911058E-002,3.599841181820978E-001,-1.565495928911058E-002,
1.749473225913547E+008,3.599799238882508E-001,-1.593499691971738E-002,3.599799238882508E-001,-1.593499691971738E-002,
1.786092172001261E+008,3.598754454412305E-001,-1.610379342814802E-002,3.598754454412305E-001,-1.610379342814802E-002,
1.823477604361935E+008,3.599061052467780E-001,-1.614586544673738E-002,3.599061052467780E-001,-1.614586544673738E-002,
1.861645566636073E+008,3.598156650165099E-001,-1.659392280959703E-002,3.598156650165099E-001,-1.659392280959703E-002,
1.900612438280239E+008,3.597587247474483E-001,-1.684053106141063E-002,3.597587247474483E-001,-1.684053106141063E-002,
1.940394941596160E+008,3.597330059167179E-001,-1.707410129405020E-002,3.597330059167179E-001,-1.707410129405020E-002,
1.981010148906965E+008,3.596234405294976E-001,-1.732174368836651E-002,3.596234405294976E-001,-1.732174368836651E-002,
2.022475489883622E+008,3.595747889268869E-001,-1.765451746188246E-002,3.595747889268869E-001,-1.765451746188246E-002,
2.064808759024735E+008,3.594931881594197E-001,-1.788827997245750E-002,3.594931881594197E-001,-1.788827997245750E-002,
2.108028123292904E+008,3.594664185106707E-001,-1.807372033025415E-002,3.594664185106707E-001,-1.807372033025415E-002,
2.152152129910917E+008,3.593643936355460E-001,-1.849172866148995E-002,3.593643936355460E-001,-1.849172866148995E-002,
2.197199714321140E+008,3.593323269743883E-001,-1.882617679116147E-002,3.593323269743883E-001,-1.882617679116147E-002,
2.243190208311496E+008,3.593465452931514E-001,-1.912570052508943E-002,3.593465452931514E-001,-1.912570052508943E-002,
2.290143348311539E+008,3.592953459194821E-001,-1.948511764487302E-002,3.592953459194821E-001,-1.948511764487302E-002,
2.338079283862175E+008,3.592668332055156E-001,-1.979167230210020E-002,3.592668332055156E-001,-1.979167230210020E-002,
2.387018586262668E+008,3.591810064705495E-001,-2.019896280934392E-002,3.591810064705495E-001,-2.019896280934392E-002,
2.436982257398635E+008,3.591638577224867E-001,-2.058019781357428E-002,3.591638577224867E-001,-2.058019781357428E-002,
