% Version 1.00
%
%freq[Hz],re:Trc1_S11,im:Trc1_S11,re:Trc2_S11,im:Trc2_S11,
1.000000000000000E+008,1.687902435789072E-001,-9.136886383935828E-003,1.687902435789072E-001,-9.136886383935828E-003,
1.020931412693436E+008,1.686207260214239E-001,-9.213752591195954E-003,1.686207260214239E-001,-9.213752591195954E-003,
1.042300949424215E+008,1.684913366690308E-001,-9.220320372011984E-003,1.684913366690308E-001,-9.220320372011984E-003,
1.064117780747374E+008,1.684454333782297E-001,-9.273530551904972E-003,1.684454333782297E-001,-9.273530551904972E-003,
1.086391269170620E+008,1.683509767481790E-001,-9.365592233061255E-003,1.683509767481790E-001,-9.365592233061255E-003,
1.109130973172177E+008,1.683180528469924E-001,-9.375035754297535E-003,1.683180528469924E-001,-9.375035754297535E-003,
1.132346651302716E+008,1.682313826583200E-001,-9.422295790864963E-003,1.682313826583200E-001,-9.422295790864963E-003,
1.156048266373163E+008,1.681859457325010E-001,-9.524130784884729E-003,1.681859457325010E-001,-9.524130784884729E-003,
1.180245989730151E+008,1.680957084673005E-001,-9.559881619427325E-003,1.680957084673005E-001,-9.559881619427325E-003,
1.204950205620966E+008,1.680846053757265E-001,-9.637200147427543E-003,1.680846053757265E-001,-9.637200147427543E-003,
1.230171515649859E+008,1.680451782413531E-001,-9.604934003011380E-003,1.680451782413531E-001,-9.604934003011380E-003,
1.255920743327636E+008,1.680330135184631E-001,-9.750455939908405E-003,1.680330135184631E-001,-9.750455939908405E-003,
1.282208938716474E+008,1.679815324471322E-001,-9.785790267958262E-003,1.679815324471322E-001,-9.785790267958262E-003,
1.309047383171961E+008,1.680004125631781E-001,-9.882069126134666E-003,1.680004125631781E-001,-9.882069126134666E-003,
1.336447594184396E+008,1.679601853209144E-001,-9.928062052643944E-003,1.679601853209144E-001,-9.928062052643944E-003,
1.364421330321420E+008,1.679651323651997E-001,-9.990993606072226E-003,1.679651323651997E-001,-9.990993606072226E-003,
1.392980596274105E+008,1.679216296525702E-001,-1.004300845997855E-002,1.679216296525702E-001,-1.004300845997855E-002,
1.422137648008667E+008,1.679040428750932E-001,-1.007382007899414E-002,1.679040428750932E-001,-1.007382007899414E-002,
1.451904998026009E+008,1.678670108021148E-001,-1.025962352457072E-002,1.678670108021148E-001,-1.025962352457072E-002,
1.482295420731354E+008,1.678502540140223E-001,-1.028307838169319E-002,1.678502540140223E-001,-1.028307838169319E-002,
1.513321957916272E+008,1.678576052070466E-001,-1.034267324990811E-002,1.678576052070466E-001,-1.034267324990811E-002,
