% Version 1.00
%
%freq[Hz],re:Trc1_S11,im:Trc1_S11,re:Trc2_S11,im:Trc2_S11,
1.000000000000000E+008,3.638930748402752E-001,-1.264713628676902E-002,3.638930748402752E-001,-1.264713628676902E-002,
1.020931412693436E+008,3.636257423168854E-001,-1.266639272444591E-002,3.636257423168854E-001,-1.266639272444591E-002,
1.042300949424215E+008,3.635768394240154E-001,-1.274711815341038E-002,3.635768394240154E-001,-1.274711815341038E-002,
1.064117780747374E+008,3.634452849741574E-001,-1.300515311817531E-002,3.634452849741574E-001,-1.300515311817531E-002,
1.086391269170620E+008,3.633821203106927E-001,-1.314400825182290E-002,3.633821203106927E-001,-1.314400825182290E-002,
1.109130973172177E+008,3.633038259893153E-001,-1.316151450919502E-002,3.633038259893153E-001,-1.316151450919502E-002,
1.132346651302716E+008,3.632713289987306E-001,-1.327958057120317E-002,3.632713289987306E-001,-1.327958057120317E-002,
1.156048266373163E+008,3.631919148814297E-001,-1.359725621913604E-002,3.631919148814297E-001,-1.359725621913604E-002,
1.180245989730151E+008,3.631264607825785E-001,-1.369181804991082E-002,3.631264607825785E-001,-1.369181804991082E-002,
1.204950205620966E+008,3.631073692529733E-001,-1.381909265985312E-002,3.631073692529733E-001,-1.381909265985312E-002,
1.230171515649859E+008,3.630373975767657E-001,-1.382832487798816E-002,3.630373975767657E-001,-1.382832487798816E-002,
1.255920743327636E+008,3.630161566564623E-001,-1.415199083260308E-002,3.630161566564623E-001,-1.415199083260308E-002,
1.282208938716474E+008,3.629600146602545E-001,-1.409253078610426E-002,3.629600146602545E-001,-1.409253078610426E-002,
1.309047383171961E+008,3.629358058833741E-001,-1.443252892537970E-002,3.629358058833741E-001,-1.443252892537970E-002,
1.336447594184396E+008,3.629449285763214E-001,-1.458181874670465E-002,3.629449285763214E-001,-1.458181874670465E-002,
1.364421330321420E+008,3.629741271095697E-001,-1.471910338261238E-002,3.629741271095697E-001,-1.471910338261238E-002,
1.392980596274105E+008,3.628829058316310E-001,-1.488827380908692E-002,3.628829058316310E-001,-1.488827380908692E-002,
1.422137648008667E+008,3.628205532496187E-001,-1.488653558506010E-002,3.628205532496187E-001,-1.488653558506010E-002,
1.451904998026009E+008,3.628279031494239E-001,-1.531986811969745E-002,3.628279031494239E-001,-1.531986811969745E-002,
1.482295420731354E+008,3.627771129214645E-001,-1.540790260632625E-002,3.627771129214645E-001,-1.540790260632625E-002,
1.513321957916272E+008,3.628174696979524E-001,-1.556380917686782E-002,3.628174696979524E-001,-1.556380917686782E-002,
1.544997924355456E+008,3.627308096213349E-001,-1.587105947973720E-002,3.627308096213349E-001,-1.587105947973720E-002,
1.577336913520643E+008,3.627350516586808E-001,-1.611346383270278E-002,3.627350516586808E-001,-1.611346383270278E-002,
1.610352803414134E+008,3.627175682059696E-001,-1.624163533366835E-002,3.627175682059696E-001,-1.624163533366835E-002,
1.644059762524427E+008,3.626336177870150E-001,-1.648878945810121E-002,3.626336177870150E-001,-1.648878945810121E-002,
1.678472255906498E+008,3.626315628591623E-001,-1.667465751370437E-002,3.626315628591623E-001,-1.667465751370437E-002,
1.713605051389360E+008,3.625428339958944E-001,-1.678562439297341E-002,3.625428339958944E-001,-1.678562439297341E-002,
1.749473225913547E+008,3.625119531637791E-001,-1.706642751681871E-002,3.625119531637791E-001,-1.706642751681871E-002,
1.786092172001261E+008,3.624146568783523E-001,-1.722743018429244E-002,3.624146568783523E-001,-1.722743018429244E-002,
1.823477604361935E+008,3.624279118115382E-001,-1.728486811303075E-002,3.624279118115382E-001,-1.728486811303075E-002,
1.861645566636073E+008,3.623707461726504E-001,-1.769075537717780E-002,3.623707461726504E-001,-1.769075537717780E-002,
1.900612438280239E+008,3.622637319328700E-001,-1.794133674780095E-002,3.622637319328700E-001,-1.794133674780095E-002,
1.940394941596160E+008,3.621990172526399E-001,-1.815389204954564E-002,3.621990172526399E-001,-1.815389204954564E-002,
1.981010148906965E+008,3.620921609708835E-001,-1.840416347731870E-002,3.620921609708835E-001,-1.840416347731870E-002,
2.022475489883622E+008,3.620294995486513E-001,-1.866022207766304E-002,3.620294995486513E-001,-1.866022207766304E-002,
2.064808759024735E+008,3.619459897490101E-001,-1.892768613366112E-002,3.619459897490101E-001,-1.892768613366112E-002,
2.108028123292904E+008,3.619221877151670E-001,-1.917136719004711E-002,3.619221877151670E-001,-1.917136719004711E-002,
2.152152129910917E+008,3.618026243994113E-001,-1.951671654957925E-002,3.618026243994113E-001,-1.951671654957925E-002,
2.197199714321140E+008,3.617440381211772E-001,-1.982302040038450E-002,3.617440381211772E-001,-1.982302040038450E-002,
2.243190208311496E+008,3.617028435520305E-001,-2.010589746021176E-002,3.617028435520305E-001,-2.010589746021176E-002,
2.290143348311539E+008,3.616258460196420E-001,-2.046283092886031E-002,3.616258460196420E-001,-2.046283092886031E-002,
2.338079283862175E+008,3.615486474820868E-001,-2.077015634823997E-002,3.615486474820868E-001,-2.077015634823997E-002,
2.387018586262668E+008,3.615080775311824E-001,-2.112882292194997E-002,3.615080775311824E-001,-2.112882292194997E-002,
2.436982257398635E+008,3.614868077676948E-001,-2.151085565265952E-002,3.614868077676948E-001,-2.151085565265952E-002,
2.487991738754827E+008,3.613572684743128E-001,-2.188135933913676E-002,3.613572684743128E-001,-2.188135933913676E-002,
2.540068920616564E+008,3.613052405432732E-001,-2.226642482510669E-002,3.613052405432732E-001,-2.226642482510669E-002,
2.593236151463760E+008,3.612413576366545E-001,-2.250374589830106E-002,3.612413576366545E-001,-2.250374589830106E-002,
2.647516247561587E+008,3.611531661005304E-001,-2.302966386754600E-002,3.611531661005304E-001,-2.302966386754600E-002,
2.702932502751876E+008,3.610829558763505E-001,-2.337812382711445E-002,3.610829558763505E-001,-2.337812382711445E-002,
2.759508698449477E+008,3.610333718315097E-001,-2.395621396215157E-002,3.610333718315097E-001,-2.395621396215157E-002,
2.817269113847850E+008,3.609583995130616E-001,-2.429567591816253E-002,3.609583995130616E-001,-2.429567591816253E-002,
2.876238536338270E+008,3.609106230363870E-001,-2.473365034742502E-002,3.609106230363870E-001,-2.473365034742502E-002,
2.936442272147132E+008,3.608604990428736E-001,-2.524303425025135E-002,3.608604990428736E-001,-2.524303425025135E-002,
2.997906157195895E+008,3.608548284991453E-001,-2.574425697880182E-002,3.608548284991453E-001,-2.574425697880182E-002,
3.060656568188355E+008,3.608412434631047E-001,-2.616776255588248E-002,3.608412434631047E-001,-2.616776255588248E-002,
3.124720433929982E+008,3.608568092074211E-001,-2.664615350073174E-002,3.608568092074211E-001,-2.664615350073174E-002,
3.190125246884183E+008,3.608325555040309E-001,-2.694590428089184E-002,3.608325555040309E-001,-2.694590428089184E-002,
3.256899074970465E+008,3.608451165087043E-001,-2.742731058689675E-002,3.608451165087043E-001,-2.742731058689675E-002,
3.325070573609542E+008,3.607530918697002E-001,-2.797208813934837E-002,3.607530918697002E-001,-2.797208813934837E-002,
3.394668998020564E+008,3.607215491353870E-001,-2.845776309754710E-002,3.607215491353870E-001,-2.845776309754710E-002,
