% Version 1.00
%
%freq[Hz],re:Trc1_S11,im:Trc1_S11,re:Trc2_S11,im:Trc2_S11,
1.000000000000000E+008,2.866849899180486E-001,-1.023046773553469E-002,2.866849899180486E-001,-1.023046773553469E-002,
1.020931412693436E+008,2.865007245611768E-001,-1.025545672693276E-002,2.865007245611768E-001,-1.025545672693276E-002,
1.042300949424215E+008,2.863930444222341E-001,-1.028439163982572E-002,2.863930444222341E-001,-1.028439163982572E-002,
1.064117780747374E+008,2.863200777677247E-001,-1.053644633900017E-002,2.863200777677247E-001,-1.053644633900017E-002,
1.086391269170620E+008,2.863360714075515E-001,-1.060535899801516E-002,2.863360714075515E-001,-1.060535899801516E-002,
1.109130973172177E+008,2.862595650837106E-001,-1.064540903096114E-002,2.862595650837106E-001,-1.064540903096114E-002,
1.132346651302716E+008,2.861296699287276E-001,-1.073043803018091E-002,2.861296699287276E-001,-1.073043803018091E-002,
1.156048266373163E+008,2.861331350625657E-001,-1.094596748750231E-002,2.861331350625657E-001,-1.094596748750231E-002,
1.180245989730151E+008,2.860885226711323E-001,-1.107216761227124E-002,2.860885226711323E-001,-1.107216761227124E-002,
1.204950205620966E+008,2.860366304700530E-001,-1.115746359492387E-002,2.860366304700530E-001,-1.115746359492387E-002,
1.230171515649859E+008,2.859439623260265E-001,-1.111715136562244E-002,2.859439623260265E-001,-1.111715136562244E-002,
1.255920743327636E+008,2.859879686108611E-001,-1.142374495089848E-002,2.859879686108611E-001,-1.142374495089848E-002,
1.282208938716474E+008,2.859212690270804E-001,-1.139205633770216E-002,2.859212690270804E-001,-1.139205633770216E-002,
1.309047383171961E+008,2.859164107319859E-001,-1.167988461824713E-002,2.859164107319859E-001,-1.167988461824713E-002,
1.336447594184396E+008,2.858755861956881E-001,-1.178031245799104E-002,2.858755861956881E-001,-1.178031245799104E-002,
1.364421330321420E+008,2.858695385864844E-001,-1.187944479615401E-002,2.858695385864844E-001,-1.187944479615401E-002,
1.392980596274105E+008,2.858530501062252E-001,-1.200468468918346E-002,2.858530501062252E-001,-1.200468468918346E-002,
1.422137648008667E+008,2.858262860555170E-001,-1.206173038861183E-002,2.858262860555170E-001,-1.206173038861183E-002,
1.451904998026009E+008,2.857840013885976E-001,-1.236860556253646E-002,2.857840013885976E-001,-1.236860556253646E-002,
1.482295420731354E+008,2.857235604390708E-001,-1.242900708173218E-002,2.857235604390708E-001,-1.242900708173218E-002,
1.513321957916272E+008,2.857933163347532E-001,-1.255063081051065E-002,2.857933163347532E-001,-1.255063081051065E-002,
1.544997924355456E+008,2.857579220190903E-001,-1.281704504792342E-002,2.857579220190903E-001,-1.281704504792342E-002,
1.577336913520643E+008,2.857406461402401E-001,-1.300069749358441E-002,2.857406461402401E-001,-1.300069749358441E-002,
1.610352803414134E+008,2.856895260160272E-001,-1.306609382712095E-002,2.856895260160272E-001,-1.306609382712095E-002,
1.644059762524427E+008,2.856621266759998E-001,-1.324906444607346E-002,2.856621266759998E-001,-1.324906444607346E-002,
1.678472255906498E+008,2.856775695292151E-001,-1.347852930616276E-002,2.856775695292151E-001,-1.347852930616276E-002,
1.713605051389360E+008,2.856198626815262E-001,-1.358606125729578E-002,2.856198626815262E-001,-1.358606125729578E-002,
1.749473225913547E+008,2.855832513451853E-001,-1.380337295822817E-002,2.855832513451853E-001,-1.380337295822817E-002,
1.786092172001261E+008,2.855287904239421E-001,-1.395238429553273E-002,2.855287904239421E-001,-1.395238429553273E-002,
1.823477604361935E+008,2.855184912179987E-001,-1.397751735998563E-002,2.855184912179987E-001,-1.397751735998563E-002,
1.861645566636073E+008,2.854373639331718E-001,-1.433139448486660E-002,2.854373639331718E-001,-1.433139448486660E-002,
1.900612438280239E+008,2.853894518465692E-001,-1.451568161803860E-002,2.853894518465692E-001,-1.451568161803860E-002,
1.940394941596160E+008,2.853585659298438E-001,-1.471169822585913E-002,2.853585659298438E-001,-1.471169822585913E-002,
1.981010148906965E+008,2.852683537891134E-001,-1.490656652124326E-002,2.852683537891134E-001,-1.490656652124326E-002,
2.022475489883622E+008,2.852220980110342E-001,-1.513582831245202E-002,2.852220980110342E-001,-1.513582831245202E-002,
2.064808759024735E+008,2.851999465011619E-001,-1.533686255141591E-002,2.851999465011619E-001,-1.533686255141591E-002,
2.108028123292904E+008,2.851502573963706E-001,-1.551990871382848E-002,2.851502573963706E-001,-1.551990871382848E-002,
2.152152129910917E+008,2.850554605573715E-001,-1.582886283129814E-002,2.850554605573715E-001,-1.582886283129814E-002,
2.197199714321140E+008,2.850128865216614E-001,-1.607909380911553E-002,2.850128865216614E-001,-1.607909380911553E-002,
2.243190208311496E+008,2.849937376506893E-001,-1.631231000560234E-002,2.849937376506893E-001,-1.631231000560234E-002,
2.290143348311539E+008,2.849512436633592E-001,-1.659336559509415E-002,2.849512436633592E-001,-1.659336559509415E-002,
2.338079283862175E+008,2.849115552764643E-001,-1.687329255724653E-002,2.849115552764643E-001,-1.687329255724653E-002,
2.387018586262668E+008,2.848456378347183E-001,-1.718907161968541E-002,2.848456378347183E-001,-1.718907161968541E-002,
2.436982257398635E+008,2.847912907138184E-001,-1.745306447713399E-002,2.847912907138184E-001,-1.745306447713399E-002,
2.487991738754827E+008,2.847803812866135E-001,-1.777656822157777E-002,2.847803812866135E-001,-1.777656822157777E-002,
2.540068920616564E+008,2.847322096126671E-001,-1.810733109330536E-002,2.847322096126671E-001,-1.810733109330536E-002,
2.593236151463760E+008,2.846743177835677E-001,-1.825214401356244E-002,2.846743177835677E-001,-1.825214401356244E-002,
2.647516247561587E+008,2.846072318137765E-001,-1.877041824363599E-002,2.846072318137765E-001,-1.877041824363599E-002,
2.702932502751876E+008,2.845876613646936E-001,-1.893766415871613E-002,2.845876613646936E-001,-1.893766415871613E-002,
2.759508698449477E+008,2.845220400565912E-001,-1.946330094135423E-002,2.845220400565912E-001,-1.946330094135423E-002,
2.817269113847850E+008,2.845060525810308E-001,-1.969161687275700E-002,2.845060525810308E-001,-1.969161687275700E-002,
2.876238536338270E+008,2.844595350551815E-001,-2.001794002709324E-002,2.844595350551815E-001,-2.001794002709324E-002,
2.936442272147132E+008,2.844172907950315E-001,-2.055681240956322E-002,2.844172907950315E-001,-2.055681240956322E-002,
2.997906157195895E+008,2.844497536426744E-001,-2.091915466123194E-002,2.844497536426744E-001,-2.091915466123194E-002,
3.060656568188355E+008,2.844141160058006E-001,-2.128389135092552E-002,2.844141160058006E-001,-2.128389135092552E-002,
3.124720433929982E+008,2.844701935283489E-001,-2.166587647200464E-002,2.844701935283489E-001,-2.166587647200464E-002,
3.190125246884183E+008,2.844182630977854E-001,-2.186788490107653E-002,2.844182630977854E-001,-2.186788490107653E-002,
3.256899074970465E+008,2.844137219550485E-001,-2.225809847128033E-002,2.844137219550485E-001,-2.225809847128033E-002,
3.325070573609542E+008,2.843705321880103E-001,-2.280464528617984E-002,2.843705321880103E-001,-2.280464528617984E-002,
3.394668998020564E+008,2.843546956686376E-001,-2.319745614837008E-002,2.843546956686376E-001,-2.319745614837008E-002,
3.465724215775746E+008,2.843084442371798E-001,-2.357368025692587E-002,2.843084442371798E-001,-2.357368025692587E-002,
3.538266719617783E+008,2.842574021703474E-001,-2.401434658786580E-002,2.842574021703474E-001,-2.401434658786580E-002,
3.612327640545553E+008,2.842119717685660E-001,-2.440518278152470E-002,2.842119717685660E-001,-2.440518278152470E-002,
3.687938761173719E+008,2.841056295175656E-001,-2.483987353895541E-002,2.841056295175656E-001,-2.483987353895541E-002,
3.765132529371966E+008,2.840684450855773E-001,-2.528902560723154E-002,2.840684450855773E-001,-2.528902560723154E-002,
3.843942072189731E+008,2.840332562269135E-001,-2.571162201621693E-002,2.840332562269135E-001,-2.571162201621693E-002,
