% Version 1.00
%
%freq[Hz],re:Trc1_S11,im:Trc1_S11,re:Trc2_S11,im:Trc2_S11,
1.000000000000000E+008,3.635466459344446E-001,-1.237134879747121E-002,3.635466459344446E-001,-1.237134879747121E-002,
1.020931412693436E+008,3.633057015708157E-001,-1.244203066062864E-002,3.633057015708157E-001,-1.244203066062864E-002,
1.042300949424215E+008,3.632282899525431E-001,-1.248410899911753E-002,3.632282899525431E-001,-1.248410899911753E-002,
1.064117780747374E+008,3.632373764849615E-001,-1.275171794899622E-002,3.632373764849615E-001,-1.275171794899622E-002,
1.086391269170620E+008,3.631294717368282E-001,-1.280497088818608E-002,3.631294717368282E-001,-1.280497088818608E-002,
1.109130973172177E+008,3.631698602885354E-001,-1.295632312943513E-002,3.631698602885354E-001,-1.295632312943513E-002,
1.132346651302716E+008,3.630038602965080E-001,-1.300092051896882E-002,3.630038602965080E-001,-1.300092051896882E-002,
1.156048266373163E+008,3.629485832156352E-001,-1.327493377095906E-002,3.629485832156352E-001,-1.327493377095906E-002,
1.180245989730151E+008,3.629643123657555E-001,-1.339546907198187E-002,3.629643123657555E-001,-1.339546907198187E-002,
1.204950205620966E+008,3.628791660746622E-001,-1.356752807468444E-002,3.628791660746622E-001,-1.356752807468444E-002,
1.230171515649859E+008,3.627994737280491E-001,-1.355974674258659E-002,3.627994737280491E-001,-1.355974674258659E-002,
1.255920743327636E+008,3.628082812558537E-001,-1.392314379185923E-002,3.628082812558537E-001,-1.392314379185923E-002,
1.282208938716474E+008,3.627415966795041E-001,-1.389083550195896E-002,3.627415966795041E-001,-1.389083550195896E-002,
1.309047383171961E+008,3.627989077695418E-001,-1.419995310895189E-002,3.627989077695418E-001,-1.419995310895189E-002,
1.336447594184396E+008,3.627469934246801E-001,-1.436504138452515E-002,3.627469934246801E-001,-1.436504138452515E-002,
1.364421330321420E+008,3.627149083663003E-001,-1.446331420085089E-002,3.627149083663003E-001,-1.446331420085089E-002,
1.392980596274105E+008,3.627137074071776E-001,-1.468990368162671E-002,3.627137074071776E-001,-1.468990368162671E-002,
