% Version 1.00
%
%freq[Hz],re:Trc1_S11,im:Trc1_S11,re:Trc2_S11,im:Trc2_S11,
1.000000000000000E+008,8.152431928264884E-001,-1.889153144042843E-002,8.152431928264884E-001,-1.889153144042843E-002,
1.020931412693436E+008,8.151900172006505E-001,-1.915214570915866E-002,8.151900172006505E-001,-1.915214570915866E-002,
1.042300949424215E+008,8.151259637441974E-001,-1.965644415417651E-002,8.151259637441974E-001,-1.965644415417651E-002,
1.064117780747374E+008,8.152081599631857E-001,-2.015444623116964E-002,8.152081599631857E-001,-2.015444623116964E-002,
1.086391269170620E+008,8.151926618161947E-001,-2.041994269288189E-002,8.151926618161947E-001,-2.041994269288189E-002,
1.109130973172177E+008,8.152100533301780E-001,-2.073218341849020E-002,8.152100533301780E-001,-2.073218341849020E-002,
1.132346651302716E+008,8.151004497120344E-001,-2.115346168871336E-002,8.151004497120344E-001,-2.115346168871336E-002,
1.156048266373163E+008,8.151605516104221E-001,-2.187772442867474E-002,8.151605516104221E-001,-2.187772442867474E-002,
1.180245989730151E+008,8.151720910965037E-001,-2.207664878508781E-002,8.151720910965037E-001,-2.207664878508781E-002,
1.204950205620966E+008,8.149591002329321E-001,-2.272598540360543E-002,8.149591002329321E-001,-2.272598540360543E-002,
1.230171515649859E+008,8.150386285464399E-001,-2.288712778799056E-002,8.150386285464399E-001,-2.288712778799056E-002,
1.255920743327636E+008,8.151369639424221E-001,-2.343314952785653E-002,8.151369639424221E-001,-2.343314952785653E-002,
1.282208938716474E+008,8.150646284206463E-001,-2.388200748038079E-002,8.150646284206463E-001,-2.388200748038079E-002,
1.309047383171961E+008,8.150381503583448E-001,-2.430033077100435E-002,8.150381503583448E-001,-2.430033077100435E-002,
1.336447594184396E+008,8.150311869176155E-001,-2.486054877035506E-002,8.150311869176155E-001,-2.486054877035506E-002,
1.364421330321420E+008,8.150245351652126E-001,-2.525559549794667E-002,8.150245351652126E-001,-2.525559549794667E-002,
1.392980596274105E+008,8.149944185072573E-001,-2.578782893362290E-002,8.149944185072573E-001,-2.578782893362290E-002,
1.422137648008667E+008,8.149075009310344E-001,-2.617761317824786E-002,8.149075009310344E-001,-2.617761317824786E-002,
1.451904998026009E+008,8.148576642158716E-001,-2.692101568916470E-002,8.148576642158716E-001,-2.692101568916470E-002,
1.482295420731354E+008,8.148679820184959E-001,-2.736987174091211E-002,8.148679820184959E-001,-2.736987174091211E-002,
1.513321957916272E+008,8.147757440813572E-001,-2.773099288186818E-002,8.147757440813572E-001,-2.773099288186818E-002,
1.544997924355456E+008,8.147212716146621E-001,-2.837760653669232E-002,8.147212716146621E-001,-2.837760653669232E-002,
1.577336913520643E+008,8.147172146732448E-001,-2.908781741175004E-002,8.147172146732448E-001,-2.908781741175004E-002,
1.610352803414134E+008,8.146675779869240E-001,-2.956455418615292E-002,8.146675779869240E-001,-2.956455418615292E-002,
1.644059762524427E+008,8.145488070685856E-001,-3.003689714033898E-002,8.145488070685856E-001,-3.003689714033898E-002,
1.678472255906498E+008,8.146451627489769E-001,-3.070506899827786E-002,8.146451627489769E-001,-3.070506899827786E-002,
1.713605051389360E+008,8.145539723214731E-001,-3.132802554520574E-002,8.145539723214731E-001,-3.132802554520574E-002,
1.749473225913547E+008,8.145376803979783E-001,-3.185841296213825E-002,8.145376803979783E-001,-3.185841296213825E-002,
1.786092172001261E+008,8.143327702469438E-001,-3.241232228356531E-002,8.143327702469438E-001,-3.241232228356531E-002,
1.823477604361935E+008,8.144036541069788E-001,-3.300995900986670E-002,8.144036541069788E-001,-3.300995900986670E-002,
1.861645566636073E+008,8.142554732072291E-001,-3.372175415476562E-002,8.142554732072291E-001,-3.372175415476562E-002,
1.900612438280239E+008,8.142478634672286E-001,-3.432858488794761E-002,8.142478634672286E-001,-3.432858488794761E-002,
1.940394941596160E+008,8.140951768177250E-001,-3.496139314934076E-002,8.140951768177250E-001,-3.496139314934076E-002,
1.981010148906965E+008,8.140587261415681E-001,-3.561789739092514E-002,8.140587261415681E-001,-3.561789739092514E-002,
2.022475489883622E+008,8.139697795060895E-001,-3.627862230087689E-002,8.139697795060895E-001,-3.627862230087689E-002,
2.064808759024735E+008,8.139194581692686E-001,-3.701728396742742E-002,8.139194581692686E-001,-3.701728396742742E-002,
2.108028123292904E+008,8.139466416467350E-001,-3.782137294682593E-002,8.139466416467350E-001,-3.782137294682593E-002,
2.152152129910917E+008,8.136968028426788E-001,-3.850862612566430E-002,8.136968028426788E-001,-3.850862612566430E-002,
2.197199714321140E+008,8.135865722441219E-001,-3.936608556283924E-002,8.135865722441219E-001,-3.936608556283924E-002,
2.243190208311496E+008,8.136039890214861E-001,-4.005341072025103E-002,8.136039890214861E-001,-4.005341072025103E-002,
2.290143348311539E+008,8.135687061110652E-001,-4.088557276259165E-002,8.135687061110652E-001,-4.088557276259165E-002,
2.338079283862175E+008,8.135153894178833E-001,-4.168017495804789E-002,8.135153894178833E-001,-4.168017495804789E-002,
2.387018586262668E+008,8.133243397492911E-001,-4.268084270442417E-002,8.133243397492911E-001,-4.268084270442417E-002,
2.436982257398635E+008,8.133133184696331E-001,-4.343933691133296E-002,8.133133184696331E-001,-4.343933691133296E-002,
2.487991738754827E+008,8.131964408001218E-001,-4.434823913143045E-002,8.131964408001218E-001,-4.434823913143045E-002,
2.540068920616564E+008,8.130422225379975E-001,-4.530468162501042E-002,8.130422225379975E-001,-4.530468162501042E-002,
2.593236151463760E+008,8.129637719919762E-001,-4.637422791831588E-002,8.129637719919762E-001,-4.637422791831588E-002,
2.647516247561587E+008,8.129441719600374E-001,-4.718925931576200E-002,8.129441719600374E-001,-4.718925931576200E-002,
2.702932502751876E+008,8.128294943829614E-001,-4.838167619583254E-002,8.128294943829614E-001,-4.838167619583254E-002,
2.759508698449477E+008,8.126982709441784E-001,-4.929894891894641E-002,8.126982709441784E-001,-4.929894891894641E-002,
2.817269113847850E+008,8.125731812957486E-001,-5.042616743259506E-002,8.125731812957486E-001,-5.042616743259506E-002,
2.876238536338270E+008,8.124480082133754E-001,-5.145901068534496E-002,8.124480082133754E-001,-5.145901068534496E-002,
2.936442272147132E+008,8.123403120204586E-001,-5.237118434927470E-002,8.123403120204586E-001,-5.237118434927470E-002,
2.997906157195895E+008,8.122749197616254E-001,-5.350896820875280E-002,8.122749197616254E-001,-5.350896820875280E-002,
3.060656568188355E+008,8.121473628660121E-001,-5.448725627099835E-002,8.121473628660121E-001,-5.448725627099835E-002,
3.124720433929982E+008,8.120838807702641E-001,-5.565597922044727E-002,8.120838807702641E-001,-5.565597922044727E-002,
3.190125246884183E+008,8.118874618930149E-001,-5.678269035946208E-002,8.118874618930149E-001,-5.678269035946208E-002,
3.256899074970465E+008,8.118226058764965E-001,-5.797781347341037E-002,8.118226058764965E-001,-5.797781347341037E-002,
3.325070573609542E+008,8.117330816798681E-001,-5.893847935449757E-002,8.117330816798681E-001,-5.893847935449757E-002,
3.394668998020564E+008,8.115999927218170E-001,-6.020043928374629E-002,8.115999927218170E-001,-6.020043928374629E-002,
3.465724215775746E+008,8.114550684187464E-001,-6.143000737135011E-002,8.114550684187464E-001,-6.143000737135011E-002,
3.538266719617783E+008,8.112797518103594E-001,-6.265220553268339E-002,8.112797518103594E-001,-6.265220553268339E-002,
3.612327640545553E+008,8.111371902864276E-001,-6.389248641801973E-002,8.111371902864276E-001,-6.389248641801973E-002,
3.687938761173719E+008,8.109819804446612E-001,-6.517676103580029E-002,8.109819804446612E-001,-6.517676103580029E-002,
3.765132529371966E+008,8.107511075759855E-001,-6.634988468288972E-002,8.107511075759855E-001,-6.634988468288972E-002,
3.843942072189731E+008,8.105158406381965E-001,-6.767025709006233E-002,8.105158406381965E-001,-6.767025709006233E-002,
3.924401210072396E+008,8.103028366498395E-001,-6.909811943503769E-002,8.103028366498395E-001,-6.909811943503769E-002,
4.006544471375042E+008,8.101046958724238E-001,-7.041640566078052E-002,8.101046958724238E-001,-7.041640566078052E-002,
4.090407107179998E+008,8.098885620751235E-001,-7.190061526074046E-002,8.098885620751235E-001,-7.190061526074046E-002,
4.176025106424546E+008,8.097136438874002E-001,-7.350761636970524E-002,8.097136438874002E-001,-7.350761636970524E-002,
4.263435211345269E+008,8.094161414365014E-001,-7.511253863536256E-002,8.094161414365014E-001,-7.511253863536256E-002,
4.352674933245664E+008,8.091354340878522E-001,-7.656666851579580E-002,8.091354340878522E-001,-7.656666851579580E-002,
4.443782568593804E+008,8.088351091491135E-001,-7.819683966080890E-002,8.088351091491135E-001,-7.819683966080890E-002,
4.536797215456938E+008,8.085134667973465E-001,-7.979215124149711E-002,8.085134667973465E-001,-7.979215124149711E-002,
4.631758790280099E+008,8.082703318791733E-001,-8.136553399043328E-002,8.082703318791733E-001,-8.136553399043328E-002,
4.728708045015902E+008,8.080539985225589E-001,-8.310722090000992E-002,8.080539985225589E-001,-8.310722090000992E-002,
4.827686584612901E+008,8.077518858717890E-001,-8.482847592790330E-002,8.077518858717890E-001,-8.482847592790330E-002,
4.928736884869999E+008,8.076261437200961E-001,-8.661399885166680E-002,8.076261437200961E-001,-8.661399885166680E-002,
5.031902310664573E+008,8.075253525618452E-001,-8.835523270037379E-002,8.075253525618452E-001,-8.835523270037379E-002,
5.137227134562149E+008,8.072944923143830E-001,-9.009252081827868E-002,8.072944923143830E-001,-9.009252081827868E-002,
5.244756555815587E+008,8.068881882131638E-001,-9.193324981833374E-002,8.068881882131638E-001,-9.193324981833374E-002,
5.354536719761968E+008,8.065133462349610E-001,-9.366461451447478E-002,8.065133462349610E-001,-9.366461451447478E-002,
5.466614737625463E+008,8.061583769350685E-001,-9.549753623561137E-002,8.061583769350685E-001,-9.549753623561137E-002,
5.581038706734722E+008,8.057853283997978E-001,-9.743305988897197E-002,8.057853283997978E-001,-9.743305988897197E-002,
5.697857731163427E+008,8.054645263470472E-001,-9.939727360439646E-002,8.054645263470472E-001,-9.939727360439646E-002,
5.817121942802894E+008,8.052171513876507E-001,-1.014162598316496E-001,8.052171513876507E-001,-1.014162598316496E-001,
5.938882522875744E+008,8.047043209002722E-001,-1.036427088947823E-001,8.047043209002722E-001,-1.036427088947823E-001,
6.063191723899891E+008,8.041377718715148E-001,-1.055729539310055E-001,8.041377718715148E-001,-1.055729539310055E-001,
6.190102892112266E+008,8.034998351140728E-001,-1.076395046944904E-001,8.034998351140728E-001,-1.076395046944904E-001,
6.319670490361900E+008,8.029389070557693E-001,-1.098403613105030E-001,8.029389070557693E-001,-1.098403613105030E-001,
6.451950121482195E+008,8.024426788082493E-001,-1.122876490157171E-001,8.024426788082493E-001,-1.122876490157171E-001,
6.586998552152404E+008,8.020670011557508E-001,-1.149168670599068E-001,8.020670011557508E-001,-1.149168670599068E-001,
6.724873737258571E+008,8.017215721043252E-001,-1.170841246300163E-001,8.017215721043252E-001,-1.170841246300163E-001,
6.865634844764381E+008,8.011578145903660E-001,-1.192269564770888E-001,8.011578145903660E-001,-1.192269564770888E-001,
7.009342281102579E+008,8.006455752755660E-001,-1.215260483976764E-001,8.006455752755660E-001,-1.215260483976764E-001,
7.156057717097888E+008,8.001123798064656E-001,-1.239888204549186E-001,8.001123798064656E-001,-1.239888204549186E-001,
7.305844114432513E+008,7.996885419248931E-001,-1.266701933268736E-001,7.996885419248931E-001,-1.266701933268736E-001,
7.458765752665610E+008,7.992611827639953E-001,-1.293415176959977E-001,7.992611827639953E-001,-1.293415176959977E-001,
7.614888256818322E+008,7.981944027806071E-001,-1.318048165440296E-001,7.981944027806071E-001,-1.318048165440296E-001,
7.774278625536187E+008,7.972884532386160E-001,-1.339793217485681E-001,7.972884532386160E-001,-1.339793217485681E-001,
7.937005259841044E+008,7.963292922125578E-001,-1.367779553432446E-001,7.963292922125578E-001,-1.367779553432446E-001,
8.103137992484750E+008,7.955277176865285E-001,-1.398131120013013E-001,7.955277176865285E-001,-1.398131120013013E-001,
8.272748117917309E+008,7.949747173093640E-001,-1.428599481989049E-001,7.949747173093640E-001,-1.428599481989049E-001,
8.445908422882283E+008,7.941728755931434E-001,-1.457761140068892E-001,7.941728755931434E-001,-1.457761140068892E-001,
8.622693217652600E+008,7.933782056664922E-001,-1.484216537608622E-001,7.933782056664922E-001,-1.484216537608622E-001,
8.803178367920179E+008,7.926431368223568E-001,-1.514208463158096E-001,7.926431368223568E-001,-1.514208463158096E-001,
8.987441327353046E+008,7.921536646984660E-001,-1.544430199486251E-001,7.921536646984660E-001,-1.544430199486251E-001,
9.175561170833916E+008,7.910950849580181E-001,-1.572955691018965E-001,7.910950849580181E-001,-1.572955691018965E-001,
9.367618628394508E+008,7.897601886508376E-001,-1.600251122006464E-001,7.897601886508376E-001,-1.600251122006464E-001,
9.563696119860154E+008,7.884161766095778E-001,-1.633908363883644E-001,7.884161766095778E-001,-1.633908363883644E-001,
9.763877790219561E+008,7.874052881480043E-001,-1.669234703132165E-001,7.874052881480043E-001,-1.669234703132165E-001,
9.968249545734922E+008,7.861801716067127E-001,-1.703652375465095E-001,7.861801716067127E-001,-1.703652375465095E-001,
1.017689909080786E+009,7.848251673224768E-001,-1.735317748128794E-001,7.848251673224768E-001,-1.735317748128794E-001,
1.038991596561701E+009,7.837323084283024E-001,-1.773813223349153E-001,7.837323084283024E-001,-1.773813223349153E-001,
1.060739158454346E+009,7.833800093649052E-001,-1.810225005181096E-001,7.833800093649052E-001,-1.810225005181096E-001,
1.082941927540042E+009,7.817449359691250E-001,-1.839145086710929E-001,7.817449359691250E-001,-1.839145086710929E-001,
1.105609431948408E+009,7.800936880822258E-001,-1.870407908068964E-001,7.800936880822258E-001,-1.870407908068964E-001,
1.128751399246275E+009,7.783933738123838E-001,-1.910385898084102E-001,7.783933738123838E-001,-1.910385898084102E-001,
1.152377760612193E+009,7.768629234388300E-001,-1.948842457436320E-001,7.768629234388300E-001,-1.948842457436320E-001,
1.176498655098304E+009,7.750081243561398E-001,-1.985631670909519E-001,7.750081243561398E-001,-1.985631670909519E-001,
1.201124433981439E+009,7.734864474037030E-001,-2.030161248669075E-001,7.734864474037030E-001,-2.030161248669075E-001,
1.226265665205275E+009,7.726271214468538E-001,-2.070798034226456E-001,7.726271214468538E-001,-2.070798034226456E-001,
1.251933137915478E+009,7.706113650438596E-001,-2.101676489645660E-001,7.706113650438596E-001,-2.101676489645660E-001,
1.278137867089775E+009,7.686035135464417E-001,-2.139764107579772E-001,7.686035135464417E-001,-2.139764107579772E-001,
1.304891098264939E+009,7.666169392470339E-001,-2.180424342620838E-001,7.666169392470339E-001,-2.180424342620838E-001,
1.332204312362714E+009,7.641061263401829E-001,-2.218582268191359E-001,7.641061263401829E-001,-2.218582268191359E-001,
1.360089230616753E+009,7.618055885449915E-001,-2.269992273602492E-001,7.618055885449915E-001,-2.269992273602492E-001,
1.388557819602690E+009,7.607425618819679E-001,-2.317183905348996E-001,7.607425618819679E-001,-2.317183905348996E-001,
1.417622296373492E+009,7.583453293065430E-001,-2.354172514213599E-001,7.583453293065430E-001,-2.354172514213599E-001,
1.447295133702302E+009,7.561980995333284E-001,-2.399385862331472E-001,7.561980995333284E-001,-2.399385862331472E-001,
1.477589065435027E+009,7.538883288548464E-001,-2.436759415987182E-001,7.538883288548464E-001,-2.436759415987182E-001,
1.508517091954956E+009,7.505673271923761E-001,-2.481840214825456E-001,7.505673271923761E-001,-2.481840214825456E-001,
1.540092485761767E+009,7.483348737745087E-001,-2.541181134343856E-001,7.483348737745087E-001,-2.541181134343856E-001,
1.572328797167307E+009,7.457431825842016E-001,-2.584783852160464E-001,7.457431825842016E-001,-2.584783852160464E-001,
1.605239860110590E+009,7.435335481032532E-001,-2.635920440198816E-001,7.435335481032532E-001,-2.635920440198816E-001,
1.638839798094518E+009,7.407074978700032E-001,-2.673558592112836E-001,7.407074978700032E-001,-2.673558592112836E-001,
1.673143030246862E+009,7.370392006489716E-001,-2.721394444162892E-001,7.370392006489716E-001,-2.721394444162892E-001,
1.708164277508106E+009,7.340666096177764E-001,-2.776278070270045E-001,7.340666096177764E-001,-2.776278070270045E-001,
1.743918568948813E+009,7.306283657016668E-001,-2.827411814434488E-001,7.306283657016668E-001,-2.827411814434488E-001,
1.780421248219227E+009,7.284896984883742E-001,-2.881861956656643E-001,7.284896984883742E-001,-2.881861956656643E-001,
1.817687980133866E+009,7.246649625000652E-001,-2.921344575938031E-001,7.246649625000652E-001,-2.921344575938031E-001,
1.855734757393946E+009,7.207945267242489E-001,-2.975114807256600E-001,7.207945267242489E-001,-2.975114807256600E-001,
1.894577907450513E+009,7.164859613503700E-001,-3.024843400203482E-001,7.164859613503700E-001,-3.024843400203482E-001,
1.934234099511226E+009,7.133978623280780E-001,-3.094431101228624E-001,7.133978623280780E-001,-3.094431101228624E-001,
1.974720351693812E+009,7.098203047609434E-001,-3.134830581153307E-001,7.098203047609434E-001,-3.134830581153307E-001,
2.016054038329243E+009,7.060639412231240E-001,-3.192775271034717E-001,7.060639412231240E-001,-3.192775271034717E-001,
2.058252897417781E+009,7.009916177330844E-001,-3.240114485780803E-001,7.009916177330844E-001,-3.240114485780803E-001,
2.101335038241093E+009,6.965935967429510E-001,-3.305840452910271E-001,6.965935967429510E-001,-3.305840452910271E-001,
