% Version 1.00
%
%freq[Hz],re:Trc1_S11,im:Trc1_S11,re:Trc2_S11,im:Trc2_S11,
1.000000000000000E+008,5.464689514296712E-001,-1.385356967318594E-002,5.464689514296712E-001,-1.385356967318594E-002,
1.020931412693436E+008,5.463719823288927E-001,-1.394153603113912E-002,5.463719823288927E-001,-1.394153603113912E-002,
1.042300949424215E+008,5.462877775895347E-001,-1.412463882335647E-002,5.462877775895347E-001,-1.412463882335647E-002,
1.064117780747374E+008,5.462851228931848E-001,-1.456325661993975E-002,5.462851228931848E-001,-1.456325661993975E-002,
1.086391269170620E+008,5.463153038242832E-001,-1.476220058300799E-002,5.463153038242832E-001,-1.476220058300799E-002,
1.109130973172177E+008,5.462388705472860E-001,-1.488030952974145E-002,5.462388705472860E-001,-1.488030952974145E-002,
1.132346651302716E+008,5.461259210708926E-001,-1.504343998819445E-002,5.461259210708926E-001,-1.504343998819445E-002,
1.156048266373163E+008,5.460185745419084E-001,-1.561053457950279E-002,5.460185745419084E-001,-1.561053457950279E-002,
1.180245989730151E+008,5.461612849605907E-001,-1.575197477175603E-002,5.461612849605907E-001,-1.575197477175603E-002,
1.204950205620966E+008,5.460542721763781E-001,-1.611431547163282E-002,5.460542721763781E-001,-1.611431547163282E-002,
1.230171515649859E+008,5.460137029993361E-001,-1.607401106699479E-002,5.460137029993361E-001,-1.607401106699479E-002,
1.255920743327636E+008,5.459603935816242E-001,-1.659796259384568E-002,5.459603935816242E-001,-1.659796259384568E-002,
1.282208938716474E+008,5.458916340330449E-001,-1.659780482807887E-002,5.458916340330449E-001,-1.659780482807887E-002,
1.309047383171961E+008,5.460120682674596E-001,-1.703846364317065E-002,5.460120682674596E-001,-1.703846364317065E-002,
1.336447594184396E+008,5.459695593686674E-001,-1.739019058447315E-002,5.459695593686674E-001,-1.739019058447315E-002,
1.364421330321420E+008,5.460536008838415E-001,-1.757863859258842E-002,5.460536008838415E-001,-1.757863859258842E-002,
1.392980596274105E+008,5.459330924734398E-001,-1.799282158019559E-002,5.459330924734398E-001,-1.799282158019559E-002,
1.422137648008667E+008,5.458485215507838E-001,-1.809192685059027E-002,5.458485215507838E-001,-1.809192685059027E-002,
1.451904998026009E+008,5.458083551605635E-001,-1.862033726302242E-002,5.458083551605635E-001,-1.862033726302242E-002,
1.482295420731354E+008,5.457702143826346E-001,-1.887357476458529E-002,5.457702143826346E-001,-1.887357476458529E-002,
1.513321957916272E+008,5.457997891744167E-001,-1.914457205591299E-002,5.457997891744167E-001,-1.914457205591299E-002,
1.544997924355456E+008,5.458421319974278E-001,-1.960883458768640E-002,5.458421319974278E-001,-1.960883458768640E-002,
1.577336913520643E+008,5.456689381487919E-001,-1.999343101778727E-002,5.456689381487919E-001,-1.999343101778727E-002,
1.610352803414134E+008,5.456801140210238E-001,-2.031696438618474E-002,5.456801140210238E-001,-2.031696438618474E-002,
