% Version 1.00
%
%freq[Hz],re:Trc1_S11,im:Trc1_S11,re:Trc2_S11,im:Trc2_S11,
1.000000000000000E+008,4.470726122298960E-001,-1.262540677670651E-002,4.470726122298960E-001,-1.262540677670651E-002,
1.020931412693436E+008,4.469811233927531E-001,-1.279669590226055E-002,4.469811233927531E-001,-1.279669590226055E-002,
1.042300949424215E+008,4.468162726491290E-001,-1.278215792484894E-002,4.468162726491290E-001,-1.278215792484894E-002,
1.064117780747374E+008,4.467966987557967E-001,-1.310769102075514E-002,4.467966987557967E-001,-1.310769102075514E-002,
1.086391269170620E+008,4.467503940913239E-001,-1.339841464801315E-002,4.467503940913239E-001,-1.339841464801315E-002,
1.109130973172177E+008,4.466839035016331E-001,-1.343028699527917E-002,4.466839035016331E-001,-1.343028699527917E-002,
1.132346651302716E+008,4.466343686096930E-001,-1.358646621254862E-002,4.466343686096930E-001,-1.358646621254862E-002,
1.156048266373163E+008,4.465044198128615E-001,-1.394450469464836E-002,4.465044198128615E-001,-1.394450469464836E-002,
1.180245989730151E+008,4.464720489819263E-001,-1.408122798352216E-002,4.464720489819263E-001,-1.408122798352216E-002,
1.204950205620966E+008,4.464332809040973E-001,-1.430941035628505E-002,4.464332809040973E-001,-1.430941035628505E-002,
1.230171515649859E+008,4.464262947257633E-001,-1.434361629434492E-002,4.464262947257633E-001,-1.434361629434492E-002,
1.255920743327636E+008,4.463706251192150E-001,-1.475245080504233E-002,4.463706251192150E-001,-1.475245080504233E-002,
1.282208938716474E+008,4.463733673047914E-001,-1.467490998673691E-002,4.463733673047914E-001,-1.467490998673691E-002,
1.309047383171961E+008,4.463926342340426E-001,-1.510823585719360E-002,4.463926342340426E-001,-1.510823585719360E-002,
1.336447594184396E+008,4.463189368461218E-001,-1.531921091321165E-002,4.463189368461218E-001,-1.531921091321165E-002,
1.364421330321420E+008,4.463534208169304E-001,-1.550860785412982E-002,4.463534208169304E-001,-1.550860785412982E-002,
1.392980596274105E+008,4.462868990479387E-001,-1.581524222728295E-002,4.462868990479387E-001,-1.581524222728295E-002,
1.422137648008667E+008,4.462990846653121E-001,-1.585813769191044E-002,4.462990846653121E-001,-1.585813769191044E-002,
1.451904998026009E+008,4.462593224447438E-001,-1.624415270549183E-002,4.462593224447438E-001,-1.624415270549183E-002,
1.482295420731354E+008,4.462276441513897E-001,-1.648904452575230E-002,4.462276441513897E-001,-1.648904452575230E-002,
1.513321957916272E+008,4.462787399705904E-001,-1.665529052625768E-002,4.462787399705904E-001,-1.665529052625768E-002,
1.544997924355456E+008,4.461699468798700E-001,-1.710601065446978E-002,4.461699468798700E-001,-1.710601065446978E-002,
1.577336913520643E+008,4.461288942673979E-001,-1.738691378268274E-002,4.461288942673979E-001,-1.738691378268274E-002,
1.610352803414134E+008,4.461373137977120E-001,-1.755574717603315E-002,4.461373137977120E-001,-1.755574717603315E-002,
1.644059762524427E+008,4.459832751676590E-001,-1.792485263020181E-002,4.459832751676590E-001,-1.792485263020181E-002,
1.678472255906498E+008,4.460691339339074E-001,-1.816870026676721E-002,4.460691339339074E-001,-1.816870026676721E-002,
1.713605051389360E+008,4.459847075545042E-001,-1.839718353169600E-002,4.459847075545042E-001,-1.839718353169600E-002,
1.749473225913547E+008,4.459423568815868E-001,-1.872139875604303E-002,4.459423568815868E-001,-1.872139875604303E-002,
1.786092172001261E+008,4.458581507094045E-001,-1.902574269619829E-002,4.458581507094045E-001,-1.902574269619829E-002,
1.823477604361935E+008,4.459202493494510E-001,-1.908304818592043E-002,4.459202493494510E-001,-1.908304818592043E-002,
1.861645566636073E+008,4.458152941773402E-001,-1.963413283001362E-002,4.458152941773402E-001,-1.963413283001362E-002,
1.900612438280239E+008,4.457393229753737E-001,-1.997174663752336E-002,4.457393229753737E-001,-1.997174663752336E-002,
1.940394941596160E+008,4.457002076614601E-001,-2.023244379167365E-002,4.457002076614601E-001,-2.023244379167365E-002,
1.981010148906965E+008,4.456115672983929E-001,-2.057790019268864E-002,4.456115672983929E-001,-2.057790019268864E-002,
2.022475489883622E+008,4.455227584964053E-001,-2.096385394749857E-002,4.455227584964053E-001,-2.096385394749857E-002,
2.064808759024735E+008,4.455082531818439E-001,-2.127312623396792E-002,4.455082531818439E-001,-2.127312623396792E-002,
2.108028123292904E+008,4.454738906592688E-001,-2.149869021527501E-002,4.454738906592688E-001,-2.149869021527501E-002,
2.152152129910917E+008,4.453232267012057E-001,-2.201613140252898E-002,4.453232267012057E-001,-2.201613140252898E-002,
2.197199714321140E+008,4.453030203998739E-001,-2.242696883702477E-002,4.453030203998739E-001,-2.242696883702477E-002,
2.243190208311496E+008,4.452942761290655E-001,-2.279796813466769E-002,4.452942761290655E-001,-2.279796813466769E-002,
2.290143348311539E+008,4.452246814365991E-001,-2.325366527040610E-002,4.452246814365991E-001,-2.325366527040610E-002,
2.338079283862175E+008,4.452226865922528E-001,-2.365129157872445E-002,4.452226865922528E-001,-2.365129157872445E-002,
2.387018586262668E+008,4.451206372401507E-001,-2.413315865529378E-002,4.451206372401507E-001,-2.413315865529378E-002,
2.436982257398635E+008,4.451100866015345E-001,-2.457481760863241E-002,4.451100866015345E-001,-2.457481760863241E-002,
2.487991738754827E+008,4.450128127556708E-001,-2.497585313408740E-002,4.450128127556708E-001,-2.497585313408740E-002,
2.540068920616564E+008,4.449371880293587E-001,-2.543618225518828E-002,4.449371880293587E-001,-2.543618225518828E-002,
2.593236151463760E+008,4.448903313823711E-001,-2.578482346447908E-002,4.448903313823711E-001,-2.578482346447908E-002,
2.647516247561587E+008,4.448217743029213E-001,-2.638046787786126E-002,4.448217743029213E-001,-2.638046787786126E-002,
2.702932502751876E+008,4.447629772006312E-001,-2.684157073009019E-002,4.447629772006312E-001,-2.684157073009019E-002,
2.759508698449477E+008,4.447134110035390E-001,-2.742233498854389E-002,4.447134110035390E-001,-2.742233498854389E-002,
2.817269113847850E+008,4.446273256742132E-001,-2.790827478344787E-002,4.446273256742132E-001,-2.790827478344787E-002,
2.876238536338270E+008,4.445148297176314E-001,-2.846185739480950E-002,4.445148297176314E-001,-2.846185739480950E-002,
2.936442272147132E+008,4.445002546950136E-001,-2.901253828814056E-002,4.445002546950136E-001,-2.901253828814056E-002,
2.997906157195895E+008,4.444919990310774E-001,-2.962753287007415E-002,4.444919990310774E-001,-2.962753287007415E-002,
