#20171017
#f[Hz]
123017151.5649859	1.00000000e+00	-1.58157136e-10	7.90843894e+01	-4.92174940e-01	8.30339387e+08	-8.89161634e-03	3.10365389e+01	+4.29608674e-01	2.24645918e+01	-8.61219241e-01	8.17052944e+01	-5.58557764e+02	7.96015540e+01	-5.67378610e+02	8.48429364e+01	-1.09046114e+03	8.09058305e+01	-1.10234674e+03	8.84968518e+01	-1.61008604e+03	8.41846791e+01	-1.62414156e+03	9.19597503e+01	-2.10945393e+03	8.75004357e+01	-2.12097753e+03	9.75110772e+01	-2.59191922e+03	9.06894395e+01	-2.60495746e+03	1.01363394e+02	-3.06944972e+03	9.43522521e+01	-3.08305446e+03	1.05036091e+02	-3.52178962e+03	9.83226189e+01	-3.53078034e+03	1.08247773e+02	-3.96285075e+03	1.02050166e+02	-3.97550210e+03	1.11679726e+02	-4.39167867e+03	1.04356467e+02	-4.39513400e+03	1.15823805e+02	-4.80013565e+03	1.07172324e+02	-4.80861715e+03
125592074.3327636	1.00000000e+00	+1.51915709e-10	7.90842493e+01	-5.02475895e-01	5.66873206e+09	+8.83325051e+00	3.05179629e+01	-8.03678535e-02	2.17893334e+01	-1.60189051e+00	8.23661163e+01	-5.45755343e+02	8.09390107e+01	-5.54297599e+02	8.71498588e+01	-1.06591905e+03	8.31865327e+01	-1.07754420e+03	9.12292762e+01	-1.57390850e+03	8.66559520e+01	-1.58768544e+03	9.50186092e+01	-2.06183608e+03	9.04941371e+01	-2.07318261e+03	1.00534970e+02	-2.53345535e+03	9.36681866e+01	-2.54627710e+03	1.04615729e+02	-3.00036495e+03	9.80737994e+01	-3.01336969e+03	1.08183772e+02	-3.44221549e+03	1.02121452e+02	-3.45104536e+03	1.11706967e+02	-3.87348863e+03	1.05404133e+02	-3.88557850e+03	1.15285149e+02	-4.29252063e+03	1.08305792e+02	-4.29599612e+03	1.19550212e+02	-4.69170441e+03	1.11272048e+02	-4.69996623e+03
128220893.8716474	1.00000000e+00	+2.99449435e-10	7.90841034e+01	-5.12992402e-01	1.98420065e+09	+4.95764909e+00	3.11040017e+01	-2.15558452e-02	2.24208132e+01	-1.57138531e+00	8.12481452e+01	-5.35262136e+02	7.92393692e+01	-5.43827333e+02	8.41156957e+01	-1.04548464e+03	8.01385597e+01	-1.05710869e+03	8.69452033e+01	-1.54374628e+03	8.29363460e+01	-1.55712217e+03	9.01591121e+01	-2.02242241e+03	8.55775608e+01	-2.03333735e+03	9.49041286e+01	-2.48485801e+03	8.84551707e+01	-2.49765465e+03	9.83504072e+01	-2.94262198e+03	9.18455171e+01	-2.95527882e+03	1.01173343e+02	-3.37640974e+03	9.50420620e+01	-3.38490008e+03	1.04479328e+02	-3.79895498e+03	9.81073849e+01	-3.81114227e+03	1.07236729e+02	-4.21012350e+03	1.00426063e+02	-4.21357231e+03	1.10852777e+02	-4.60174156e+03	1.02952999e+02	-4.60951488e+03
130904738.3171961	1.00000000e+00	-6.28353774e-11	7.90839513e+01	-5.23728969e-01	8.10086085e+08	+9.91205275e-01	3.10389921e+01	-3.18178476e-01	2.23312926e+01	-1.81700097e+00	8.33837606e+01	-5.23609079e+02	8.16080458e+01	-5.31303400e+02	8.84632401e+01	-1.02197057e+03	8.49017526e+01	-1.03323607e+03	9.28766441e+01	-1.50912150e+03	8.90257561e+01	-1.52246126e+03	9.74248760e+01	-1.97738906e+03	9.32131930e+01	-1.98798983e+03	1.03597098e+02	-2.42950267e+03	9.70687196e+01	-2.44168418e+03	1.08343548e+02	-2.87746438e+03	1.02039098e+02	-2.88977221e+03	1.12254240e+02	-3.30136933e+03	1.06527912e+02	-3.30959918e+03	1.16390036e+02	-3.71460199e+03	1.10416978e+02	-3.72652061e+03	1.20239341e+02	-4.11661397e+03	1.13768924e+02	-4.11999755e+03	1.25063344e+02	-4.49967606e+03	1.17004782e+02	-4.50736014e+03
133644759.4184396	1.00000000e+00	+1.13632774e-10	7.90837927e+01	-5.34690197e-01	6.12153492e+08	+1.98835106e+00	3.07876643e+01	-5.21938662e-01	2.20444701e+01	-2.23196191e+00	8.35416819e+01	-5.13690594e+02	8.18138640e+01	-5.21458484e+02	8.87545051e+01	-1.00280606e+03	8.53612649e+01	-1.01377075e+03	9.33747906e+01	-1.48111383e+03	8.93589303e+01	-1.49384730e+03	9.82784113e+01	-1.94038713e+03	9.37453504e+01	-1.95093610e+03	1.03980039e+02	-2.38409614e+03	9.80876695e+01	-2.39627936e+03	1.08746016e+02	-2.82353665e+03	1.02734717e+02	-2.83574011e+03	1.12996283e+02	-3.23987466e+03	1.07090881e+02	-3.24778355e+03	1.17127068e+02	-3.64540861e+03	1.11347472e+02	-3.65690123e+03	1.20966098e+02	-4.03974329e+03	1.14865825e+02	-4.04300856e+03	1.25832741e+02	-4.41565157e+03	1.18310723e+02	-4.42329889e+03
136442133.032142	1.00000000e+00	+1.34850346e-10	7.90836274e+01	-5.45880785e-01	1.31075556e+09	+2.09970265e+00	3.02950240e+01	-4.12263878e-01	2.17099738e+01	-2.17820985e+00	8.20297705e+01	-5.03269646e+02	8.03350250e+01	-5.10782100e+02	8.56643823e+01	-9.82409193e+02	8.24939267e+01	-9.92955367e+02	8.98104133e+01	-1.45065570e+03	8.55652055e+01	-1.46316035e+03	9.33767447e+01	-1.90040567e+03	8.93392131e+01	-1.91114118e+03	9.84310006e+01	-2.33533820e+03	9.26907104e+01	-2.34705377e+03	1.02541060e+02	-2.76577447e+03	9.63603837e+01	-2.77784610e+03	1.05941786e+02	-3.17344714e+03	1.00152888e+02	-3.18130000e+03	1.09218428e+02	-3.57063105e+03	1.03746264e+02	-3.58194217e+03	1.12643131e+02	-3.95710053e+03	1.06524198e+02	-3.96031915e+03	1.16756667e+02	-4.32542192e+03	1.09321687e+02	-4.33258548e+03
139298059.6274105	1.00000000e+00	+2.51813789e-10	7.90834551e+01	-5.57305529e-01	1.77039223e+09	-7.61803386e+00	3.06714498e+01	-2.92774284e-01	2.18741115e+01	-2.11619977e+00	8.22751902e+01	-4.91869189e+02	8.05942702e+01	-4.99282237e+02	8.62880215e+01	-9.60143094e+02	8.31443753e+01	-9.70734959e+02	9.01224120e+01	-1.41797046e+03	8.60434048e+01	-1.43033867e+03	9.33604135e+01	-1.85775110e+03	8.97592249e+01	-1.86784381e+03	9.82281201e+01	-2.28279952e+03	9.26194342e+01	-2.29444692e+03	1.02034491e+02	-2.70365173e+03	9.61013791e+01	-2.71515586e+03	1.05053925e+02	-3.10261627e+03	9.96649510e+01	-3.10974166e+03	1.08314946e+02	-3.49043246e+03	1.02874237e+02	-3.50136521e+03	1.11533675e+02	-3.86802923e+03	1.05469476e+02	-3.87112570e+03	1.15181341e+02	-4.22795313e+03	1.08139771e+02	-4.23518885e+03
142213764.8008667	1.00000000e+00	+1.05169839e-10	7.90832756e+01	-5.68969325e-01	-7.96924055e+08	+1.72188468e+00	3.08820747e+01	-2.72419045e-01	2.20532885e+01	-1.92424990e+00	8.11530312e+01	-4.81312478e+02	7.94320174e+01	-4.88559128e+02	8.42116858e+01	-9.39325640e+02	8.06460175e+01	-9.49807944e+02	8.67945243e+01	-1.38719302e+03	8.29669291e+01	-1.39940416e+03	8.95680389e+01	-1.81720005e+03	8.55488936e+01	-1.82721300e+03	9.35559971e+01	-2.23306475e+03	8.81973369e+01	-2.24440388e+03	9.69053444e+01	-2.64444822e+03	9.11352639e+01	-2.65596347e+03	9.97312136e+01	-3.03490764e+03	9.41916739e+01	-3.04162675e+03	1.02138006e+02	-3.41414712e+03	9.70647542e+01	-3.42484155e+03	1.05034486e+02	-3.78360568e+03	9.92467474e+01	-3.78650775e+03	1.08296548e+02	-4.13566383e+03	1.01521617e+02	-4.14240414e+03
145190499.8026009	1.00000000e+00	-4.17957156e-11	7.90830885e+01	-5.80877171e-01	6.54751300e+08	+9.95604585e-01	3.03651300e+01	-2.71983129e-01	2.15870307e+01	-1.95078304e+00	8.22702369e+01	-4.71482221e+02	8.07141902e+01	-4.78289204e+02	8.59066377e+01	-9.19988959e+02	8.29329344e+01	-9.30358472e+02	8.93406619e+01	-1.35871677e+03	8.57571079e+01	-1.37049530e+03	9.26816640e+01	-1.78003489e+03	8.86679851e+01	-1.78971188e+03	9.71637399e+01	-2.18728063e+03	9.18238963e+01	-2.19849277e+03	1.00555594e+02	-2.59059581e+03	9.52951317e+01	-2.60150608e+03	1.03586090e+02	-2.97297277e+03	9.83984019e+01	-2.97954072e+03	1.06632881e+02	-3.34444143e+03	1.01423460e+02	-3.35473926e+03	1.09513084e+02	-3.70618982e+03	1.03955467e+02	-3.70904105e+03	1.12939011e+02	-4.05120009e+03	1.06375443e+02	-4.05791382e+03
148229542.0731354	1.00000000e+00	+1.05947649e-10	7.90828934e+01	-5.93034170e-01	1.31281320e+09	+3.94427192e+00	3.06507988e+01	-5.14492171e-01	2.18648057e+01	-2.52782739e+00	8.21729196e+01	-4.62182161e+02	8.09290897e+01	-4.69108727e+02	8.58600169e+01	-9.01965818e+02	8.28704914e+01	-9.11915235e+02	8.93167118e+01	-1.33210298e+03	8.56101685e+01	-1.34370386e+03	9.24103051e+01	-1.74519621e+03	8.87923403e+01	-1.75449490e+03	9.67433074e+01	-2.14450581e+03	9.18228483e+01	-2.15532214e+03	1.00371553e+02	-2.53971413e+03	9.51651354e+01	-2.55057529e+03	1.03280387e+02	-2.91445912e+03	9.83572996e+01	-2.92119479e+03	1.06280003e+02	-3.27884085e+03	1.01278657e+02	-3.28897964e+03	1.09065253e+02	-3.63381016e+03	1.03728658e+02	-3.63639876e+03	1.12457787e+02	-3.97170173e+03	1.06212059e+02	-3.97828971e+03
151332195.7916272	1.00000000e+00	-8.58521904e-11	7.90826901e+01	-6.05445531e-01	7.03492566e+08	-2.38372076e+01	3.08028168e+01	-7.74957920e-01	2.21556001e+01	-2.68748605e+00	8.19309968e+01	-4.52268829e+02	8.06952443e+01	-4.58536657e+02	8.52352550e+01	-8.82103037e+02	8.22868156e+01	-8.91960474e+02	8.82796011e+01	-1.30276517e+03	8.47635559e+01	-1.31407761e+03	9.10487905e+01	-1.70655513e+03	8.74122217e+01	-1.71568881e+03	9.51288220e+01	-2.09689182e+03	9.01053102e+01	-2.10774613e+03	9.82505390e+01	-2.48362326e+03	9.31960802e+01	-2.49405934e+03	1.00976722e+02	-2.85030000e+03	9.63804897e+01	-2.85651508e+03	1.03797300e+02	-3.20637551e+03	9.91756328e+01	-3.21627418e+03	1.06411346e+02	-3.55336736e+03	1.01348974e+02	-3.55600833e+03	1.09632122e+02	-3.88413067e+03	1.03571104e+02	-3.89054583e+03
154499792.4355456	1.00000000e+00	-1.03591518e-10	7.90824782e+01	-6.18116571e-01	5.32526700e+08	-2.70885676e+00	3.06295252e+01	-5.19325289e-01	2.18298552e+01	-2.46671784e+00	8.14368671e+01	-4.43351537e+02	8.02041350e+01	-4.49658817e+02	8.49175268e+01	-8.65145962e+02	8.18738721e+01	-8.74596017e+02	8.74881078e+01	-1.27754884e+03	8.39625137e+01	-1.28839172e+03	8.99899217e+01	-1.67373261e+03	8.65229816e+01	-1.68268614e+03	9.36305671e+01	-2.05655026e+03	8.88466844e+01	-2.06696092e+03	9.64132078e+01	-2.43555928e+03	9.14208868e+01	-2.44598759e+03	9.87145492e+01	-2.79506984e+03	9.41209066e+01	-2.80139528e+03	1.01117275e+02	-3.14460811e+03	9.65020290e+01	-3.15424058e+03	1.03369779e+02	-3.48476419e+03	9.83888504e+01	-3.48733644e+03	1.06208600e+02	-3.80905399e+03	1.00165989e+02	-3.81534313e+03
157733691.3520643	1.00000000e+00	+5.28222043e-11	7.90822573e+01	-6.31052718e-01	-6.49353912e+08	+2.23606797e+00	3.05147163e+01	-3.20977252e-01	2.16849407e+01	-2.23342806e+00	8.17203389e+01	-4.34687753e+02	8.05010233e+01	-4.41028261e+02	8.50644949e+01	-8.48325509e+02	8.23133245e+01	-8.57683699e+02	8.79040326e+01	-1.25264900e+03	8.47361947e+01	-1.26371115e+03	9.04562752e+01	-1.64117722e+03	8.73571356e+01	-1.65006601e+03	9.44332945e+01	-2.01656798e+03	8.98068633e+01	-2.02673409e+03	9.71990515e+01	-2.38827668e+03	9.25219072e+01	-2.39836189e+03	9.98197370e+01	-2.74087719e+03	9.52722334e+01	-2.74717205e+03	1.02236667e+02	-3.08345262e+03	9.78399722e+01	-3.09289575e+03	1.04600635e+02	-3.41706492e+03	9.96970716e+01	-3.41963970e+03	1.07578123e+02	-3.73511056e+03	1.01778322e+02	-3.74123615e+03
161035280.3414134	1.00000000e+00	+4.28222043e-11	7.90820271e+01	-6.44259516e-01	5.76923633e+08	+1.04986550e+00	3.07125928e+01	-6.72579112e-01	2.18156200e+01	-2.60012449e+00	8.05903574e+01	-4.25030905e+02	7.95106308e+01	-4.31307620e+02	8.27799006e+01	-8.29282678e+02	8.01043210e+01	-8.38429645e+02	8.46099552e+01	-1.22468577e+03	8.14668415e+01	-1.23530548e+03	8.59673481e+01	-1.60439054e+03	8.28325992e+01	-1.61292857e+03	8.87200637e+01	-1.97134950e+03	8.41420055e+01	-1.98121766e+03	9.06383357e+01	-2.33475511e+03	8.59552464e+01	-2.34468446e+03	9.21593100e+01	-2.67940725e+03	8.78297088e+01	-2.68546497e+03	9.36657754e+01	-3.01425201e+03	8.93787790e+01	-3.02350057e+03	9.50884220e+01	-3.34025607e+03	9.04201235e+01	-3.34282313e+03	9.71568579e+01	-3.65122369e+03	9.15921714e+01	-3.65709817e+03
164405976.2524427	1.00000000e+00	+3.28222043e-11	7.90817871e+01	-6.57742621e-01	3.74152322e+09	+8.93051236e+00	3.09792172e+01	-2.45086157e-01	2.20717872e+01	-2.32786901e+00	8.11723061e+01	-4.17034703e+02	8.00724582e+01	-4.23014634e+02	8.39640625e+01	-8.13858892e+02	8.15540795e+01	-8.22592922e+02	8.61584988e+01	-1.20184334e+03	8.32346100e+01	-1.21215536e+03	8.82169025e+01	-1.57442516e+03	8.53493980e+01	-1.58305305e+03	9.14657843e+01	-1.93460304e+03	8.71756633e+01	-1.94439921e+03	9.36917552e+01	-2.29133563e+03	8.91743056e+01	-2.30097149e+03	9.56381936e+01	-2.62956220e+03	9.15121797e+01	-2.63527469e+03	9.76637491e+01	-2.95809361e+03	9.34899569e+01	-2.96730522e+03	9.94670223e+01	-3.27822627e+03	9.50639872e+01	-3.28063360e+03	1.01858933e+02	-3.58335525e+03	9.65177540e+01	-3.58909530e+03
167847225.5906498	1.00000000e+00	-3.62413247e-11	7.90815370e+01	-6.71507808e-01	6.90457084e+08	-3.44272917e+00	3.11732080e+01	-7.60741744e-01	2.22231435e+01	-2.76293528e+00	8.05105682e+01	-4.07888530e+02	7.96181633e+01	-4.13943777e+02	8.27413920e+01	-7.96188455e+02	8.02242432e+01	-8.04653539e+02	8.42516635e+01	-1.17551582e+03	8.14202830e+01	-1.18548795e+03	8.55894524e+01	-1.54006344e+03	8.26890006e+01	-1.54824487e+03	8.80974099e+01	-1.89231031e+03	8.38035875e+01	-1.90187229e+03	8.97110101e+01	-2.24108654e+03	8.56364692e+01	-2.25050023e+03	9.11226257e+01	-2.57199755e+03	8.72137874e+01	-2.57766559e+03	9.25102943e+01	-2.89350446e+03	8.86664845e+01	-2.90233259e+03	9.38025182e+01	-3.20655791e+03	8.96225078e+01	-3.20876877e+03	9.57706880e+01	-3.50490247e+03	9.05657640e+01	-3.51051754e+03
171360505.138936	1.00000000e+00	+4.52981969e-12	7.90812764e+01	-6.85560972e-01	5.21096649e+09	+1.44721358e+01	3.12948986e+01	-7.87740282e-01	2.22924918e+01	-2.92011467e+00	8.16461571e+01	-4.00082090e+02	8.07440437e+01	-4.06023427e+02	8.43795332e+01	-7.80744013e+02	8.20963071e+01	-7.89275789e+02	8.70006390e+01	-1.15297968e+03	8.41454355e+01	-1.16279064e+03	8.91766136e+01	-1.51037112e+03	8.62849858e+01	-1.51844825e+03	9.23438574e+01	-1.85605824e+03	8.84294033e+01	-1.86526566e+03	9.50359586e+01	-2.19813029e+03	9.07833899e+01	-2.20726931e+03	9.70038190e+01	-2.52258246e+03	9.32724281e+01	-2.52816919e+03	9.92609335e+01	-2.83784999e+03	9.54163897e+01	-2.84661475e+03	1.01297665e+02	-3.14499264e+03	9.71418212e+01	-3.14711841e+03	1.03922524e+02	-3.43769889e+03	9.88705628e+01	-3.44309146e+03
174947322.5913547	1.00000000e+00	+4.73426883e-11	7.90810047e+01	-6.99908133e-01	4.06691021e+08	-9.53869181e-01	3.09814661e+01	-7.82964943e-01	2.20188368e+01	-2.96918778e+00	8.08473876e+01	-3.92094099e+02	7.99608573e+01	-3.97923191e+02	8.31701017e+01	-7.65167734e+02	8.10317025e+01	-7.73416611e+02	8.51567154e+01	-1.12997635e+03	8.24304738e+01	-1.13956178e+03	8.68713014e+01	-1.48033325e+03	8.41088377e+01	-1.48830090e+03	8.95034345e+01	-1.81904176e+03	8.57092137e+01	-1.82807176e+03	9.15400257e+01	-2.15428523e+03	8.75613412e+01	-2.16324246e+03	9.30357654e+01	-2.47236947e+03	8.94103117e+01	-2.47768893e+03	9.47216021e+01	-2.78141280e+03	9.10786316e+01	-2.78981802e+03	9.63228298e+01	-3.08232692e+03	9.24063628e+01	-3.08434312e+03	9.84631632e+01	-3.36924814e+03	9.36812437e+01	-3.37457563e+03
